File Name,LM_06DEC22_Zymo.pcrd,,,,,
Created By User,admin,,,,,
Notes,Zymo extract re-do from 12/2. Collections 90-105. PCR H2O used as blank. SARS-CoV-2 positive control template 1:100 dilution,,,,,
ID,,,,,,
Run Started,12/06/2022 20:33:08 UTC,,,,,
Run Ended,12/06/2022 21:47:28 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,95,,,,,
Protocol File Name,SARS-CoV-2 TaqPath Protocol.prcl,,,,,
Plate Setup File Name,LM_06DEC22_Zymo.pltd,,,,,
Base Serial Number,CT053861,,,,,
Optical Head Serial Number,786BR06571,,,,,
CFX Maestro Version,5.2.008.0222. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,5,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_90,NaN,NaN
A02,FAM,N1,Unkn,NO_90,NaN,NaN
A03,FAM,N1,Unkn,NO_90,39.0448693558998,NaN
A05,FAM,N1,Unkn,MI_90,NaN,NaN
A06,FAM,N1,Unkn,MI_90,38.8235168127982,NaN
A07,FAM,N1,Unkn,MI_90,NaN,NaN
A09,FAM,N1,Unkn,CC_90,NaN,NaN
A10,FAM,N1,Unkn,CC_90,NaN,NaN
A11,FAM,N1,Unkn,CC_90,NaN,NaN
A13,FAM,N1,Unkn,NO_98,NaN,NaN
A14,FAM,N1,Unkn,NO_98,NaN,NaN
A15,FAM,N1,Unkn,NO_98,37.7890124725044,NaN
A17,FAM,N1,Unkn,MI_98,36.702939602602,NaN
A18,FAM,N1,Unkn,MI_98,37.3221734010852,NaN
A19,FAM,N1,Unkn,MI_98,NaN,NaN
A21,FAM,N1,Unkn,CC_98,37.3717648505474,NaN
A22,FAM,N1,Unkn,CC_98,36.809049695357,NaN
A23,FAM,N1,Unkn,CC_98,36.7935182074569,NaN
C01,FAM,N1,Unkn,NO_91,NaN,NaN
C02,FAM,N1,Unkn,NO_91,NaN,NaN
C03,FAM,N1,Unkn,NO_91,NaN,NaN
C05,FAM,N1,Unkn,MI_91,38.7463330511173,NaN
C06,FAM,N1,Unkn,MI_91,NaN,NaN
C07,FAM,N1,Unkn,MI_91,NaN,NaN
C09,FAM,N1,Unkn,CC_91,NaN,NaN
C10,FAM,N1,Unkn,CC_91,NaN,NaN
C11,FAM,N1,Unkn,CC_91,NaN,NaN
C13,FAM,N1,Unkn,NO_99,NaN,NaN
C14,FAM,N1,Unkn,NO_99,39.5831253885182,NaN
C15,FAM,N1,Unkn,NO_99,NaN,NaN
C17,FAM,N1,Unkn,MI_99,NaN,NaN
C18,FAM,N1,Unkn,MI_99,38.101463892727,NaN
C19,FAM,N1,Unkn,MI_99,37.030077113572,NaN
C21,FAM,N1,Unkn,CC_99,37.7363646668023,NaN
C22,FAM,N1,Unkn,CC_99,37.7012760213837,NaN
C23,FAM,N1,Unkn,CC_99,37.6757314193449,NaN
E01,FAM,N1,Unkn,NO_92,NaN,NaN
E02,FAM,N1,Unkn,NO_92,38.1557849822462,NaN
E03,FAM,N1,Unkn,NO_92,NaN,NaN
E05,FAM,N1,Unkn,MI_92,NaN,NaN
E06,FAM,N1,Unkn,MI_92,NaN,NaN
E07,FAM,N1,Unkn,MI_92,NaN,NaN
E09,FAM,N1,Unkn,CC_92,NaN,NaN
E10,FAM,N1,Unkn,CC_92,38.7038801684789,NaN
E11,FAM,N1,Unkn,CC_92,38.5886821124593,NaN
E13,FAM,N1,Unkn,NO_100,37.6473198027944,NaN
E14,FAM,N1,Unkn,NO_100,38.7027211717042,NaN
E15,FAM,N1,Unkn,NO_100,38.5155838310676,NaN
E17,FAM,N1,Unkn,MI_100,36.3959676777833,NaN
E18,FAM,N1,Unkn,MI_100,36.67821460596,NaN
E19,FAM,N1,Unkn,MI_100,36.3605073111242,NaN
E21,FAM,N1,Unkn,CC_100,37.1985578634769,NaN
E22,FAM,N1,Unkn,CC_100,NaN,NaN
E23,FAM,N1,Unkn,CC_100,NaN,NaN
G01,FAM,N1,Unkn,NO_95,NaN,NaN
G02,FAM,N1,Unkn,NO_95,37.6034920791055,NaN
G03,FAM,N1,Unkn,NO_95,NaN,NaN
G05,FAM,N1,Unkn,MI_95,NaN,NaN
G06,FAM,N1,Unkn,MI_95,NaN,NaN
G07,FAM,N1,Unkn,MI_95,NaN,NaN
G09,FAM,N1,Unkn,CC_95,38.7469087828871,NaN
G10,FAM,N1,Unkn,CC_95,NaN,NaN
G11,FAM,N1,Unkn,CC_95,NaN,NaN
G13,FAM,N1,Unkn,NO_101,36.6129663085623,NaN
G14,FAM,N1,Unkn,NO_101,36.2980734412238,NaN
G15,FAM,N1,Unkn,NO_101,37.0735962892199,NaN
G17,FAM,N1,Unkn,MI_101,37.290685926107,NaN
G18,FAM,N1,Unkn,MI_101,36.3013773219909,NaN
G19,FAM,N1,Unkn,MI_101,36.3895775794725,NaN
G21,FAM,N1,Unkn,CC_101,36.6199323321685,NaN
G22,FAM,N1,Unkn,CC_101,36.0288619288601,NaN
G23,FAM,N1,Unkn,CC_101,36.060171783139,NaN
I01,FAM,N1,Unkn,NO_96,NaN,NaN
I02,FAM,N1,Unkn,NO_96,NaN,NaN
I03,FAM,N1,Unkn,NO_96,NaN,NaN
I05,FAM,N1,Unkn,MI_96,NaN,NaN
I06,FAM,N1,Unkn,MI_96,NaN,NaN
I07,FAM,N1,Unkn,MI_96,NaN,NaN
I09,FAM,N1,Unkn,CC_96,NaN,NaN
I10,FAM,N1,Unkn,CC_96,37.8063162918708,NaN
I11,FAM,N1,Unkn,CC_96,36.9910357588152,NaN
I13,FAM,N1,Unkn,NO_102,NaN,NaN
I14,FAM,N1,Unkn,NO_102,38.5413436551803,NaN
I15,FAM,N1,Unkn,NO_102,38.4875583645169,NaN
I17,FAM,N1,Unkn,MI_102,35.3327225095392,NaN
I18,FAM,N1,Unkn,MI_102,36.4418492073985,NaN
I19,FAM,N1,Unkn,MI_102,36.0575401886702,NaN
I21,FAM,N1,Unkn,CC_102,35.3480285784808,NaN
I22,FAM,N1,Unkn,CC_102,35.0592489206128,NaN
I23,FAM,N1,Unkn,CC_102,35.200414670365,NaN
K01,FAM,N1,Unkn,NO_97,38.5677448856936,NaN
K02,FAM,N1,Unkn,NO_97,NaN,NaN
K03,FAM,N1,Unkn,NO_97,NaN,NaN
K05,FAM,N1,Unkn,MI_97,38.7468584583754,NaN
K06,FAM,N1,Unkn,MI_97,NaN,NaN
K07,FAM,N1,Unkn,MI_97,38.6302392390796,NaN
K09,FAM,N1,Unkn,CC_97,35.7641762875356,NaN
K10,FAM,N1,Unkn,CC_97,36.0937141262103,NaN
K11,FAM,N1,Unkn,CC_97,37.0349391616729,NaN
K13,FAM,N1,Unkn,NO_103,37.5640176870185,NaN
K14,FAM,N1,Unkn,NO_103,36.7871477794947,NaN
K15,FAM,N1,Unkn,NO_103,36.5105914190059,NaN
K17,FAM,N1,Unkn,MI_103,38.5021701287056,NaN
K18,FAM,N1,Unkn,MI_103,NaN,NaN
K19,FAM,N1,Unkn,MI_103,37.6028133257345,NaN
K21,FAM,N1,Unkn,CC_103,34.1900633559586,NaN
K22,FAM,N1,Unkn,CC_103,34.5949909670368,NaN
K23,FAM,N1,Unkn,CC_103,34.6065496415552,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M05,FAM,N1,Unkn,MI_93,NaN,NaN
M06,FAM,N1,Unkn,MI_93,NaN,NaN
M07,FAM,N1,Unkn,MI_93,NaN,NaN
M09,FAM,N1,Unkn,CC_93,36.709766783637,NaN
M10,FAM,N1,Unkn,CC_93,37.898803018631,NaN
M11,FAM,N1,Unkn,CC_93,36.3631555450574,NaN
M13,FAM,N1,Unkn,NO_104,NaN,NaN
M14,FAM,N1,Unkn,NO_104,NaN,NaN
M15,FAM,N1,Unkn,NO_104,38.8652263481961,NaN
M17,FAM,N1,Unkn,MI_104,35.9709402155566,NaN
M18,FAM,N1,Unkn,MI_104,36.7113861047728,NaN
M19,FAM,N1,Unkn,MI_104,36.1629851635986,NaN
M21,FAM,N1,Unkn,CC_104,32.0418109762111,NaN
M22,FAM,N1,Unkn,CC_104,31.9458349549653,NaN
M23,FAM,N1,Unkn,CC_104,31.8503948479644,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,19.118900580548,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,19.1659146965064,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,19.1603734460342,NaN
O05,FAM,N1,Unkn,MI_94,NaN,NaN
O06,FAM,N1,Unkn,MI_94,38.7541359478753,NaN
O07,FAM,N1,Unkn,MI_94,NaN,NaN
O09,FAM,N1,Unkn,SARS-CoV-2,19.0991815456717,NaN
O10,FAM,N1,Unkn,SARS-CoV-2,19.1250890543818,NaN
O11,FAM,N1,Unkn,SARS-CoV-2,19.1399283380669,NaN
O13,FAM,N1,Unkn,NO_105,36.6201501448802,NaN
O14,FAM,N1,Unkn,NO_105,37.530833234944,NaN
O15,FAM,N1,Unkn,NO_105,36.0581551000175,NaN
O17,FAM,N1,Unkn,MI_105,NaN,NaN
O18,FAM,N1,Unkn,MI_105,39.3458632741296,NaN
O19,FAM,N1,Unkn,MI_105,39.3748551563584,NaN
O21,FAM,N1,Unkn,CC_105,35.8659684623894,NaN
O22,FAM,N1,Unkn,CC_105,37.0321490591125,NaN
O23,FAM,N1,Unkn,CC_105,36.5228919805919,NaN
