File Name,LM_29APR22_ZymoPractice.pcrd,,,,,
Created By User,admin,,,,,
Notes,Collecton numbers 157  158  159  160  161  162. Ran on 4/29/2022  qPCR practice on Zymo samples with supervision from Megan. Mastermix was already prepped and stored with Taq in the freezer. Mastermix was added to row O lane 5-7  row M lane 9-11  and row O lane 9-11 without any sample. Only testing for N1 target.,,,,,
ID,,,,,,
Run Started,04/29/2022 16:21:09 UTC,,,,,
Run Ended,04/29/2022 17:34:44 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,95,,,,,
Protocol File Name,SARS-CoV-2 TaqPath Protocol.prcl,,,,,
Plate Setup File Name,LM_29APR22_ZymoPractice.pltd,,,,,
Base Serial Number,CT053861,,,,,
Optical Head Serial Number,786BR06571,,,,,
CFX Maestro Version,5.2.008.0222. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,5,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_157,36.7661108559337,NaN
A02,FAM,N1,Unkn,NO_157,NaN,NaN
A03,FAM,N1,Unkn,NO_157,NaN,NaN
A05,FAM,N1,Unkn,MI_157,32.7562030967109,NaN
A06,FAM,N1,Unkn,MI_157,33.3759021125269,NaN
A07,FAM,N1,Unkn,MI_157,34.4230009216695,NaN
A09,FAM,N1,Unkn,CC_157,NaN,NaN
A10,FAM,N1,Unkn,CC_157,NaN,NaN
A11,FAM,N1,Unkn,CC_157,NaN,NaN
C01,FAM,N1,Unkn,NO_158,35.147346546697,NaN
C02,FAM,N1,Unkn,NO_158,NaN,NaN
C03,FAM,N1,Unkn,NO_158,37.9159185402278,NaN
C05,FAM,N1,Unkn,MI_158,34.0009416791779,NaN
C06,FAM,N1,Unkn,MI_158,34.6429245067766,NaN
C07,FAM,N1,Unkn,MI_158,37.6519755976077,NaN
C09,FAM,N1,Unkn,CC_158,34.4799957167037,NaN
C10,FAM,N1,Unkn,CC_158,34.1491361911829,NaN
C11,FAM,N1,Unkn,CC_158,38.2304474440596,NaN
E01,FAM,N1,Unkn,NO_159,NaN,NaN
E02,FAM,N1,Unkn,NO_159,35.9169617426154,NaN
E03,FAM,N1,Unkn,NO_159,NaN,NaN
E05,FAM,N1,Unkn,MI_159,NaN,NaN
E06,FAM,N1,Unkn,MI_159,36.7322293696608,NaN
E07,FAM,N1,Unkn,MI_159,NaN,NaN
E09,FAM,N1,Unkn,CC_159,32.0995625848967,NaN
E10,FAM,N1,Unkn,CC_159,32.2864757886842,NaN
E11,FAM,N1,Unkn,CC_159,32.5930926742594,NaN
G01,FAM,N1,Unkn,NO_160,34.8584530831143,NaN
G02,FAM,N1,Unkn,NO_160,39.2676271632861,NaN
G03,FAM,N1,Unkn,NO_160,36.0219454893222,NaN
G05,FAM,N1,Unkn,MI_160,NaN,NaN
G06,FAM,N1,Unkn,MI_160,34.3281207118307,NaN
G07,FAM,N1,Unkn,MI_160,35.3021581129101,NaN
G09,FAM,N1,Unkn,CC_160,35.1473397594225,NaN
G10,FAM,N1,Unkn,CC_160,39.117829049923,NaN
G11,FAM,N1,Unkn,CC_160,NaN,NaN
I01,FAM,N1,Unkn,NO_161,33.7483615917904,NaN
I02,FAM,N1,Unkn,NO_161,34.7270010088995,NaN
I03,FAM,N1,Unkn,NO_161,34.1352344810361,NaN
I05,FAM,N1,Unkn,MI_161,34.1655764545104,NaN
I06,FAM,N1,Unkn,MI_161,36.1439717227634,NaN
I07,FAM,N1,Unkn,MI_161,35.2275311293815,NaN
I09,FAM,N1,Unkn,CC_161,32.019329074309,NaN
I10,FAM,N1,Unkn,CC_161,32.0178170591869,NaN
I11,FAM,N1,Unkn,CC_161,31.5245722015566,NaN
K01,FAM,N1,Unkn,NO_162,NaN,NaN
K02,FAM,N1,Unkn,NO_162,NaN,NaN
K03,FAM,N1,Unkn,NO_162,NaN,NaN
K05,FAM,N1,Unkn,MI_162,37.7508522883731,NaN
K06,FAM,N1,Unkn,MI_162,39.0669440454231,NaN
K07,FAM,N1,Unkn,MI_162,37.4172162124479,NaN
K09,FAM,N1,Unkn,CC_162,NaN,NaN
K10,FAM,N1,Unkn,CC_162,NaN,NaN
K11,FAM,N1,Unkn,CC_162,35.9894510001648,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M05,FAM,N1,Unkn,BLANK,NaN,NaN
M06,FAM,N1,Unkn,BLANK,NaN,NaN
M07,FAM,N1,Unkn,BLANK,NaN,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,28.3367643184119,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,28.3261521101525,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,28.3100535813985,NaN
