Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
B01,FAM,N1,Unkn,NO_211_A,36.82543107,NaN
B02,FAM,N1,Unkn,NO_211_A,37.37798748,NaN
B03,FAM,N1,Unkn,NO_211_A,37.87506352,NaN
B05,FAM,N1,Unkn,MI_211_A,36.45171683,NaN
B06,FAM,N1,Unkn,MI_211_A,37.18117144,NaN
B07,FAM,N1,Unkn,MI_211_A,37.35852388,NaN
B09,FAM,N1,Unkn,CC_211_A,36.95422148,NaN
B10,FAM,N1,Unkn,CC_211_A,37.43356104,NaN
B11,FAM,N1,Unkn,CC_211_A,37.45143992,NaN
B13,FAM,N2,Unkn,NO_211_A,38.7560849,NaN
B14,FAM,N2,Unkn,NO_211_A,NaN,NaN
B15,FAM,N2,Unkn,NO_211_A,37.76243872,NaN
B16,FAM,N2,Unkn,MI_211_A,37.8933853,NaN
B17,FAM,N2,Unkn,MI_211_A,38.23573818,NaN
B18,FAM,N2,Unkn,MI_211_A,NaN,NaN
B19,FAM,N2,Unkn,CC_211_A,37.72329005,NaN
B20,FAM,N2,Unkn,CC_211_A,37.83796144,NaN
B21,FAM,N2,Unkn,CC_211_A,37.09106043,NaN
D01,FAM,N1,Unkn,NO_211_B,37.3283909,NaN
D02,FAM,N1,Unkn,NO_211_B,37.66742067,NaN
D03,FAM,N1,Unkn,NO_211_B,37.46895189,NaN
D05,FAM,N1,Unkn,MI_211_B,38.14520422,NaN
D06,FAM,N1,Unkn,MI_211_B,36.60227068,NaN
D07,FAM,N1,Unkn,MI_211_B,37.34783439,NaN
D09,FAM,N1,Unkn,CC_211_B,37.14858044,NaN
D10,FAM,N1,Unkn,CC_211_B,36.8198261,NaN
D11,FAM,N1,Unkn,CC_211_B,36.38163827,NaN
D13,FAM,N2,Unkn,NO_211_B,38.74195,NaN
D14,FAM,N2,Unkn,NO_211_B,36.55728511,NaN
D15,FAM,N2,Unkn,NO_211_B,38.44372526,NaN
D16,FAM,N2,Unkn,MI_211_B,37.84007408,NaN
D17,FAM,N2,Unkn,MI_211_B,38.49939987,NaN
D18,FAM,N2,Unkn,MI_211_B,37.18753678,NaN
D19,FAM,N2,Unkn,CC_211_B,37.78845425,NaN
D20,FAM,N2,Unkn,CC_211_B,37.85846725,NaN
D21,FAM,N2,Unkn,CC_211_B,37.52696196,NaN
F01,FAM,N1,Unkn,NO_211_C,37.43279011,NaN
F02,FAM,N1,Unkn,NO_211_C,39.48296294,NaN
F03,FAM,N1,Unkn,NO_211_C,36.31502632,NaN
F05,FAM,N1,Unkn,MI_211_C,37.57671632,NaN
F06,FAM,N1,Unkn,MI_211_C,36.2939141,NaN
F07,FAM,N1,Unkn,MI_211_C,36.36641555,NaN
F09,FAM,N1,Unkn,CC_211_C,37.20720051,NaN
F10,FAM,N1,Unkn,CC_211_C,35.71931685,NaN
F11,FAM,N1,Unkn,CC_211_C,36.96078902,NaN
F13,FAM,N2,Unkn,NO_211_C,38.64408176,NaN
F14,FAM,N2,Unkn,NO_211_C,37.71082431,NaN
F15,FAM,N2,Unkn,NO_211_C,38.41174127,NaN
F16,FAM,N2,Unkn,MI_211_C,38.0351622,NaN
F17,FAM,N2,Unkn,MI_211_C,38.41991583,NaN
F18,FAM,N2,Unkn,MI_211_C,37.75501363,NaN
N01,FAM,N1,Unkn,BLANK_211,NaN,NaN
N02,FAM,N1,Unkn,BLANK_211,NaN,NaN
N03,FAM,N1,Unkn,BLANK_211,NaN,NaN
N13,FAM,N2,Unkn,BLANK_211,NaN,NaN
N14,FAM,N2,Unkn,BLANK_211,NaN,NaN
N15,FAM,N2,Unkn,BLANK_211,NaN,NaN
P01,FAM,N1,Unkn,SARS-CoV-2_211,19.19242711,NaN
P02,FAM,N1,Unkn,SARS-CoV-2_211,19.12652952,NaN
P03,FAM,N1,Unkn,SARS-CoV-2_211,19.16665599,NaN
P13,FAM,N2,Unkn,SARS-CoV-2_211,20.20607362,NaN
P14,FAM,N2,Unkn,SARS-CoV-2_211,20.22757098,NaN
P15,FAM,N2,Unkn,SARS-CoV-2_211,20.25843153,NaN
