Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_184_A,38.44458609,NaN
A02,FAM,N1,Unkn,NO_184_A,NaN,NaN
A03,FAM,N1,Unkn,NO_184_A,38.18792121,NaN
A05,FAM,N1,Unkn,MI_184_A,NaN,NaN
A06,FAM,N1,Unkn,MI_184_A,35.9181805,NaN
A07,FAM,N1,Unkn,MI_184_A,36.63528956,NaN
A09,FAM,N1,Unkn,CC_184_A,35.32261718,NaN
A10,FAM,N1,Unkn,CC_184_A,35.42383176,NaN
A11,FAM,N1,Unkn,CC_184_A,37.27109101,NaN
A13,FAM,N2,Unkn,NO_184_A,NaN,NaN
A14,FAM,N2,Unkn,NO_184_A,NaN,NaN
A15,FAM,N2,Unkn,NO_184_A,NaN,NaN
A16,FAM,N2,Unkn,MI_184_A,NaN,NaN
A17,FAM,N2,Unkn,MI_184_A,NaN,NaN
A18,FAM,N2,Unkn,MI_184_A,NaN,NaN
A19,FAM,N2,Unkn,CC_184_A,NaN,NaN
A20,FAM,N2,Unkn,CC_184_A,NaN,NaN
A21,FAM,N2,Unkn,CC_184_A,NaN,NaN
A22,FAM,BCOV,Unkn,NO_184_B,31.11378244,NaN
A23,FAM,BCOV,Unkn,NO_184_B,31.10412964,NaN
A24,FAM,BCOV,Unkn,NO_184_B,30.92078815,NaN
C01,FAM,N1,Unkn,NO_184_B,NaN,NaN
C02,FAM,N1,Unkn,NO_184_B,NaN,NaN
C03,FAM,N1,Unkn,NO_184_B,39.00970894,NaN
C05,FAM,N1,Unkn,MI_184_B,36.33531599,NaN
C06,FAM,N1,Unkn,MI_184_B,36.47411704,NaN
C07,FAM,N1,Unkn,MI_184_B,37.10855377,NaN
C09,FAM,N1,Unkn,CC_184_B,36.62926354,NaN
C10,FAM,N1,Unkn,CC_184_B,37.49828017,NaN
C11,FAM,N1,Unkn,CC_184_B,35.69617545,NaN
C13,FAM,N2,Unkn,NO_184_B,NaN,NaN
C14,FAM,N2,Unkn,NO_184_B,NaN,NaN
C15,FAM,N2,Unkn,NO_184_B,NaN,NaN
C16,FAM,N2,Unkn,MI_184_B,NaN,NaN
C17,FAM,N2,Unkn,MI_184_B,NaN,NaN
C18,FAM,N2,Unkn,MI_184_B,NaN,NaN
C19,FAM,N2,Unkn,CC_184_B,NaN,NaN
C20,FAM,N2,Unkn,CC_184_B,NaN,NaN
C21,FAM,N2,Unkn,CC_184_B,NaN,NaN
C22,FAM,BCOV,Unkn,MI_184_B,28.96652033,NaN
C23,FAM,BCOV,Unkn,MI_184_B,29.02758365,NaN
C24,FAM,BCOV,Unkn,MI_184_B,28.95929961,NaN
E01,FAM,N1,Unkn,NO_184_C,36.36579216,NaN
E02,FAM,N1,Unkn,NO_184_C,35.88761412,NaN
E03,FAM,N1,Unkn,NO_184_C,NaN,NaN
E05,FAM,N1,Unkn,MI_184_C,35.8111999,NaN
E06,FAM,N1,Unkn,MI_184_C,37.03428322,NaN
E07,FAM,N1,Unkn,MI_184_C,36.45549857,NaN
E09,FAM,N1,Unkn,CC_184_C,36.55391583,NaN
E10,FAM,N1,Unkn,CC_184_C,38.10787353,NaN
E11,FAM,N1,Unkn,CC_184_C,36.5040562,NaN
E13,FAM,N2,Unkn,NO_184_C,NaN,NaN
E14,FAM,N2,Unkn,NO_184_C,NaN,NaN
E15,FAM,N2,Unkn,NO_184_C,NaN,NaN
E16,FAM,N2,Unkn,MI_184_C,NaN,NaN
E17,FAM,N2,Unkn,MI_184_C,NaN,NaN
E18,FAM,N2,Unkn,MI_184_C,NaN,NaN
E19,FAM,N2,Unkn,CC_184_C,NaN,NaN
E20,FAM,N2,Unkn,CC_184_C,NaN,NaN
E21,FAM,N2,Unkn,CC_184_C,NaN,NaN
E22,FAM,BCOV,Unkn,CC_184_B,29.32846755,NaN
E23,FAM,BCOV,Unkn,CC_184_B,29.33233948,NaN
E24,FAM,BCOV,Unkn,CC_184_B,29.3567616,NaN
G01,FAM,N1,Unkn,NO_184_D,NaN,NaN
G02,FAM,N1,Unkn,NO_184_D,NaN,NaN
G03,FAM,N1,Unkn,NO_184_D,38.04491601,NaN
G05,FAM,N1,Unkn,MI_184_D,37.15751566,NaN
G06,FAM,N1,Unkn,MI_184_D,36.06732767,NaN
G07,FAM,N1,Unkn,MI_184_D,35.16303307,NaN
G09,FAM,N1,Unkn,CC_184_D,37.0357638,NaN
G10,FAM,N1,Unkn,CC_184_D,37.41866659,NaN
G11,FAM,N1,Unkn,CC_184_D,38.0924548,NaN
G13,FAM,N2,Unkn,NO_184_D,NaN,NaN
G14,FAM,N2,Unkn,NO_184_D,NaN,NaN
G15,FAM,N2,Unkn,NO_184_D,NaN,NaN
G16,FAM,N2,Unkn,MI_184_D,39.57726546,NaN
G17,FAM,N2,Unkn,MI_184_D,NaN,NaN
G18,FAM,N2,Unkn,MI_184_D,NaN,NaN
G19,FAM,N2,Unkn,CC_184_D,NaN,NaN
G20,FAM,N2,Unkn,CC_184_D,NaN,NaN
G21,FAM,N2,Unkn,CC_184_D,NaN,NaN
G22,FAM,BCOV,Unkn,CG_184,19.52569899,NaN
G23,FAM,BCOV,Unkn,CG_184,19.27856048,NaN
G24,FAM,BCOV,Unkn,CG_184,19.35026863,NaN
I01,FAM,N1,Unkn,NO_184_E,38.05875893,NaN
I02,FAM,N1,Unkn,NO_184_E,NaN,NaN
I03,FAM,N1,Unkn,NO_184_E,38.00086133,NaN
I05,FAM,N1,Unkn,MI_184_E,36.56072979,NaN
I06,FAM,N1,Unkn,MI_184_E,36.17712648,NaN
I07,FAM,N1,Unkn,MI_184_E,36.05502204,NaN
I09,FAM,N1,Unkn,CC_184_E,37.00644685,NaN
I10,FAM,N1,Unkn,CC_184_E,38.03885908,NaN
I11,FAM,N1,Unkn,CC_184_E,36.76069587,NaN
I13,FAM,N2,Unkn,NO_184_E,NaN,NaN
I14,FAM,N2,Unkn,NO_184_E,NaN,NaN
I15,FAM,N2,Unkn,NO_184_E,NaN,NaN
I16,FAM,N2,Unkn,MI_184_E,NaN,NaN
I17,FAM,N2,Unkn,MI_184_E,39.61302108,NaN
I18,FAM,N2,Unkn,MI_184_E,NaN,NaN
I19,FAM,N2,Unkn,CC_184_E,NaN,NaN
I20,FAM,N2,Unkn,CC_184_E,NaN,NaN
I21,FAM,N2,Unkn,CC_184_E,NaN,NaN
I22,FAM,BCOV,Unkn,NO_RNA_184,3.875094521,NaN
I23,FAM,BCOV,Unkn,NO_RNA_184,4.707044105,NaN
I24,FAM,BCOV,Unkn,NO_RNA_184,2.45345377,NaN
K01,FAM,N1,Unkn,NO_184_F,NaN,NaN
K02,FAM,N1,Unkn,NO_184_F,38.00612261,NaN
K03,FAM,N1,Unkn,NO_184_F,37.11208991,NaN
K05,FAM,N1,Unkn,MI_184_F,35.57401651,NaN
K06,FAM,N1,Unkn,MI_184_F,36.41707844,NaN
K07,FAM,N1,Unkn,MI_184_F,35.8964114,NaN
K09,FAM,N1,Unkn,CC_184_F,36.25266096,NaN
K10,FAM,N1,Unkn,CC_184_F,35.79391758,NaN
K11,FAM,N1,Unkn,CC_184_F,37.07414874,NaN
K13,FAM,N2,Unkn,NO_184_F,NaN,NaN
K14,FAM,N2,Unkn,NO_184_F,NaN,NaN
K15,FAM,N2,Unkn,NO_184_F,NaN,NaN
K16,FAM,N2,Unkn,MI_184_F,NaN,NaN
K17,FAM,N2,Unkn,MI_184_F,NaN,NaN
K18,FAM,N2,Unkn,MI_184_F,NaN,NaN
K19,FAM,N2,Unkn,CC_184_F,NaN,NaN
K20,FAM,N2,Unkn,CC_184_F,NaN,NaN
K21,FAM,N2,Unkn,CC_184_F,NaN,NaN
K22,FAM,BCOV,Unkn,MI_RNA_184,6.784697529,NaN
K23,FAM,BCOV,Unkn,MI_RNA_184,4.067608763,NaN
K24,FAM,BCOV,Unkn,MI_RNA_184,4.136704854,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M05,FAM,N1,Unkn,SARS-CoV-2,18.20587796,NaN
M06,FAM,N1,Unkn,SARS-CoV-2,18.26118607,NaN
M07,FAM,N1,Unkn,SARS-CoV-2,18.17955469,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
