Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_229_A,NaN,NaN
A02,FAM,N1,Unkn,NO_229_A,NaN,NaN
A03,FAM,N1,Unkn,NO_229_A,NaN,NaN
A05,FAM,N1,Unkn,MI_229_A,36.99365014,NaN
A06,FAM,N1,Unkn,MI_229_A,36.31692474,NaN
A07,FAM,N1,Unkn,MI_229_A,38.1841443,NaN
A09,FAM,N1,Unkn,CC_229_A,37.57807099,NaN
A10,FAM,N1,Unkn,CC_229_A,36.07147838,NaN
A11,FAM,N1,Unkn,CC_229_A,38.33169987,NaN
A13,FAM,N2,Unkn,NO_229_A,NaN,NaN
A14,FAM,N2,Unkn,NO_229_A,NaN,NaN
A15,FAM,N2,Unkn,NO_229_A,NaN,NaN
A16,FAM,N2,Unkn,MI_229_A,37.06010049,NaN
A17,FAM,N2,Unkn,MI_229_A,37.69477239,NaN
A18,FAM,N2,Unkn,MI_229_A,37.44964013,NaN
A19,FAM,N2,Unkn,CC_229_A,NaN,NaN
A20,FAM,N2,Unkn,CC_229_A,38.59339812,NaN
A21,FAM,N2,Unkn,CC_229_A,38.62792944,NaN
A22,FAM,BCOV,Unkn,NO_229_B,29.40604821,NaN
A23,FAM,BCOV,Unkn,NO_229_B,29.36299014,NaN
A24,FAM,BCOV,Unkn,NO_229_B,29.36389845,NaN
C01,FAM,N1,Unkn,NO_229_B,38.02980302,NaN
C02,FAM,N1,Unkn,NO_229_B,37.06587169,NaN
C03,FAM,N1,Unkn,NO_229_B,37.05800489,NaN
C05,FAM,N1,Unkn,MI_229_B,37.08380086,NaN
C06,FAM,N1,Unkn,MI_229_B,35.87691825,NaN
C07,FAM,N1,Unkn,MI_229_B,36.80147635,NaN
C09,FAM,N1,Unkn,CC_229_B,36.52152211,NaN
C10,FAM,N1,Unkn,CC_229_B,36.94337315,NaN
C11,FAM,N1,Unkn,CC_229_B,38.51919148,NaN
C13,FAM,N2,Unkn,NO_229_B,NaN,NaN
C14,FAM,N2,Unkn,NO_229_B,39.68742481,NaN
C15,FAM,N2,Unkn,NO_229_B,NaN,NaN
C16,FAM,N2,Unkn,MI_229_B,38.82300295,NaN
C17,FAM,N2,Unkn,MI_229_B,NaN,NaN
C18,FAM,N2,Unkn,MI_229_B,37.96932926,NaN
C19,FAM,N2,Unkn,CC_229_B,NaN,NaN
C20,FAM,N2,Unkn,CC_229_B,38.54786589,NaN
C21,FAM,N2,Unkn,CC_229_B,38.7316974,NaN
C22,FAM,BCOV,Unkn,MI_229_B,29.92143007,NaN
C23,FAM,BCOV,Unkn,MI_229_B,29.56589388,NaN
C24,FAM,BCOV,Unkn,MI_229_B,29.55773724,NaN
E01,FAM,N1,Unkn,NO_229_C,NaN,NaN
E02,FAM,N1,Unkn,NO_229_C,NaN,NaN
E03,FAM,N1,Unkn,NO_229_C,36.99285189,NaN
E05,FAM,N1,Unkn,MI_229_C,36.42064439,NaN
E06,FAM,N1,Unkn,MI_229_C,36.15908509,NaN
E07,FAM,N1,Unkn,MI_229_C,36.9866776,NaN
E09,FAM,N1,Unkn,CC_229_C,36.57162748,NaN
E10,FAM,N1,Unkn,CC_229_C,37.78063965,NaN
E11,FAM,N1,Unkn,CC_229_C,NaN,NaN
E13,FAM,N2,Unkn,NO_229_C,38.58243109,NaN
E14,FAM,N2,Unkn,NO_229_C,NaN,NaN
E15,FAM,N2,Unkn,NO_229_C,39.22793758,NaN
E16,FAM,N2,Unkn,MI_229_C,37.03990239,NaN
E17,FAM,N2,Unkn,MI_229_C,38.64200488,NaN
E18,FAM,N2,Unkn,MI_229_C,38.03298118,NaN
E19,FAM,N2,Unkn,CC_229_C,39.06666386,NaN
E20,FAM,N2,Unkn,CC_229_C,39.0293238,NaN
E21,FAM,N2,Unkn,CC_229_C,39.41773198,NaN
E22,FAM,BCOV,Unkn,CC_229_B,29.41900325,NaN
E23,FAM,BCOV,Unkn,CC_229_B,29.59197663,NaN
E24,FAM,BCOV,Unkn,CC_229_B,29.36824522,NaN
G01,FAM,N1,Unkn,NO_229_D,NaN,NaN
G02,FAM,N1,Unkn,NO_229_D,NaN,NaN
G03,FAM,N1,Unkn,NO_229_D,37.42981313,NaN
G05,FAM,N1,Unkn,MI_229_D,37.27417805,NaN
G06,FAM,N1,Unkn,MI_229_D,36.71447759,NaN
G07,FAM,N1,Unkn,MI_229_D,36.5952578,NaN
G09,FAM,N1,Unkn,CC_229_D,36.9937518,NaN
G10,FAM,N1,Unkn,CC_229_D,37.35953183,NaN
