Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A02,FAM,N1,Unkn,NO_XX_A,38.55524859,NaN
A03,FAM,N1,Unkn,NO_XX_A,38.75066387,NaN
A05,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A06,FAM,N1,Unkn,MI_XX_A,38.47776702,NaN
A07,FAM,N1,Unkn,MI_XX_A,38.50769964,NaN
A09,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A10,FAM,N1,Unkn,CC_XX_A,38.37385921,NaN
A11,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A13,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A14,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A15,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A16,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A17,FAM,N2,Unkn,MI_XX_A,37.41540512,NaN
A18,FAM,N2,Unkn,MI_XX_A,38.12473919,NaN
A19,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A20,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A21,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A22,FAM,BCOV,Unkn,NO_XX_B,NaN,NaN
A23,FAM,BCOV,Unkn,NO_XX_B,38.92634624,NaN
A24,FAM,BCOV,Unkn,NO_XX_B,38.09074863,NaN
C01,FAM,N1,Unkn,NO_XX_B,37.07449803,NaN
C02,FAM,N1,Unkn,NO_XX_B,38.3227772,NaN
C03,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C05,FAM,N1,Unkn,MI_XX_B,NaN,NaN
C06,FAM,N1,Unkn,MI_XX_B,NaN,NaN
C07,FAM,N1,Unkn,MI_XX_B,38.2631834,NaN
C09,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C10,FAM,N1,Unkn,CC_XX_B,38.36591834,NaN
C11,FAM,N1,Unkn,CC_XX_B,37.29862695,NaN
C13,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C14,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C15,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C16,FAM,N2,Unkn,MI_XX_B,38.03951177,NaN
C17,FAM,N2,Unkn,MI_XX_B,39.13152313,NaN
C18,FAM,N2,Unkn,MI_XX_B,37.82354741,NaN
C19,FAM,N2,Unkn,CC_XX_B,39.16314087,NaN
C20,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C21,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C22,FAM,BCOV,Unkn,MI_XX_B,NaN,NaN
C23,FAM,BCOV,Unkn,MI_XX_B,NaN,NaN
C24,FAM,BCOV,Unkn,MI_XX_B,NaN,NaN
E01,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E02,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E03,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E05,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E06,FAM,N1,Unkn,MI_XX_C,36.66988642,NaN
E07,FAM,N1,Unkn,MI_XX_C,38.32182109,NaN
E09,FAM,N1,Unkn,CC_XX_C,38.3339546,NaN
E10,FAM,N1,Unkn,CC_XX_C,38.21802476,NaN
E11,FAM,N1,Unkn,CC_XX_C,36.488141,NaN
E13,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E14,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E15,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E16,FAM,N2,Unkn,MI_XX_C,37.43754033,NaN
E17,FAM,N2,Unkn,MI_XX_C,38.33833886,NaN
E18,FAM,N2,Unkn,MI_XX_C,38.01127579,NaN
E19,FAM,N2,Unkn,CC_XX_C,38.60967568,NaN
E20,FAM,N2,Unkn,CC_XX_C,39.40361766,NaN
E21,FAM,N2,Unkn,CC_XX_C,37.92160934,NaN
E22,FAM,BCOV,Unkn,NO_XX_C,NaN,NaN
E23,FAM,BCOV,Unkn,NO_XX_C,NaN,NaN
E24,FAM,BCOV,Unkn,NO_XX_C,NaN,NaN
G01,FAM,N1,Unkn,NO_XX_D,37.53795118,NaN
G02,FAM,N1,Unkn,NO_XX_D,38.42938481,NaN
G03,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G05,FAM,N1,Unkn,MI_XX_D,NaN,NaN
G06,FAM,N1,Unkn,MI_XX_D,38.40373088,NaN
G07,FAM,N1,Unkn,MI_XX_D,NaN,NaN
G09,FAM,N1,Unkn,CC_XX_D,NaN,NaN
G10,FAM,N1,Unkn,CC_XX_D,NaN,NaN
G11,FAM,N1,Unkn,CC_XX_D,37.33102703,NaN
G13,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G14,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G15,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G16,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G17,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G18,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G19,FAM,N2,Unkn,CC_XX_D,39.24808831,NaN
G20,FAM,N2,Unkn,CC_XX_D,38.97052575,NaN
G21,FAM,N2,Unkn,CC_XX_D,38.06805754,NaN
G22,FAM,BCOV,Unkn,CG_XX,28.73123382,NaN
G23,FAM,BCOV,Unkn,CG_XX,28.78533649,NaN
G24,FAM,BCOV,Unkn,CG_XX,27.56886986,NaN
I01,FAM,N1,Unkn,NO_XX_E,NaN,NaN
I02,FAM,N1,Unkn,NO_XX_E,NaN,NaN
I03,FAM,N1,Unkn,NO_XX_E,36.9543281,NaN
I05,FAM,N1,Unkn,MI_XX_E,30.29123103,NaN
I06,FAM,N1,Unkn,MI_XX_E,30.51000339,NaN
I07,FAM,N1,Unkn,MI_XX_E,30.47143349,NaN
I09,FAM,N1,Unkn,CC_XX_E,38.23503607,NaN
I10,FAM,N1,Unkn,CC_XX_E,36.49975831,NaN
I11,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I13,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I14,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I15,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I16,FAM,N2,Unkn,MI_XX_E,NaN,NaN
I17,FAM,N2,Unkn,MI_XX_E,NaN,NaN
I18,FAM,N2,Unkn,MI_XX_E,NaN,NaN
I19,FAM,N2,Unkn,CC_XX_E,36.71963053,NaN
I20,FAM,N2,Unkn,CC_XX_E,37.95210611,NaN
I21,FAM,N2,Unkn,CC_XX_E,NaN,NaN
I22,FAM,BCOV,Unkn,NO_RNA_XX,4.406748338,NaN
I23,FAM,BCOV,Unkn,NO_RNA_XX,4.119388804,NaN
