Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_180_A,NaN,NaN
A02,FAM,N1,Unkn,NO_180_A,NaN,NaN
A03,FAM,N1,Unkn,NO_180_A,37.98008681,NaN
A05,FAM,N1,Unkn,MI_180_A,37.30903878,NaN
A06,FAM,N1,Unkn,MI_180_A,NaN,NaN
A07,FAM,N1,Unkn,MI_180_A,36.04100573,NaN
A09,FAM,N1,Unkn,CC_180_A,37.07425957,NaN
A10,FAM,N1,Unkn,CC_180_A,38.29077392,NaN
A11,FAM,N1,Unkn,CC_180_A,36.49333477,NaN
A13,FAM,N2,Unkn,NO_180_A,NaN,NaN
A14,FAM,N2,Unkn,NO_180_A,39.66958265,NaN
A15,FAM,N2,Unkn,NO_180_A,NaN,NaN
A16,FAM,N2,Unkn,MI_180_A,NaN,NaN
A17,FAM,N2,Unkn,MI_180_A,39.8576816,NaN
A18,FAM,N2,Unkn,MI_180_A,39.52066285,NaN
A19,FAM,N2,Unkn,CC_180_A,NaN,NaN
A20,FAM,N2,Unkn,CC_180_A,39.5503216,NaN
A21,FAM,N2,Unkn,CC_180_A,38.89280998,NaN
A22,FAM,BCOV,Unkn,NO_180_B,28.56956004,NaN
A23,FAM,BCOV,Unkn,NO_180_B,28.53658929,NaN
A24,FAM,BCOV,Unkn,NO_180_B,28.51792264,NaN
C01,FAM,N1,Unkn,NO_180_B,38.74695968,NaN
C02,FAM,N1,Unkn,NO_180_B,NaN,NaN
C03,FAM,N1,Unkn,NO_180_B,37.94074172,NaN
C05,FAM,N1,Unkn,MI_180_B,36.28665658,NaN
C06,FAM,N1,Unkn,MI_180_B,36.83895912,NaN
C07,FAM,N1,Unkn,MI_180_B,NaN,NaN
C09,FAM,N1,Unkn,CC_180_B,36.87315851,NaN
C10,FAM,N1,Unkn,CC_180_B,36.42474346,NaN
C11,FAM,N1,Unkn,CC_180_B,37.24179199,NaN
C13,FAM,N2,Unkn,NO_180_B,NaN,NaN
C14,FAM,N2,Unkn,NO_180_B,39.76284961,NaN
C15,FAM,N2,Unkn,NO_180_B,39.09873899,NaN
C16,FAM,N2,Unkn,MI_180_B,38.89139087,NaN
C17,FAM,N2,Unkn,MI_180_B,38.32236383,NaN
C18,FAM,N2,Unkn,MI_180_B,37.63394094,NaN
C19,FAM,N2,Unkn,CC_180_B,39.29972213,NaN
C20,FAM,N2,Unkn,CC_180_B,NaN,NaN
C21,FAM,N2,Unkn,CC_180_B,NaN,NaN
C22,FAM,BCOV,Unkn,MI_180_B,28.3898544,NaN
C23,FAM,BCOV,Unkn,MI_180_B,28.44025186,NaN
C24,FAM,BCOV,Unkn,MI_180_B,28.3665276,NaN
E01,FAM,N1,Unkn,NO_180_C,NaN,NaN
E02,FAM,N1,Unkn,NO_180_C,37.84964728,NaN
E03,FAM,N1,Unkn,NO_180_C,37.85761855,NaN
E05,FAM,N1,Unkn,MI_180_C,35.14713952,NaN
E06,FAM,N1,Unkn,MI_180_C,36.4579647,NaN
E07,FAM,N1,Unkn,MI_180_C,36.83762642,NaN
E09,FAM,N1,Unkn,CC_180_C,37.22166686,NaN
E10,FAM,N1,Unkn,CC_180_C,37.74107172,NaN
E11,FAM,N1,Unkn,CC_180_C,37.77620633,NaN
E13,FAM,N2,Unkn,NO_180_C,NaN,NaN
E14,FAM,N2,Unkn,NO_180_C,NaN,NaN
E15,FAM,N2,Unkn,NO_180_C,NaN,NaN
E16,FAM,N2,Unkn,MI_180_C,37.26873886,NaN
E17,FAM,N2,Unkn,MI_180_C,37.88496875,NaN
E18,FAM,N2,Unkn,MI_180_C,38.42163986,NaN
E19,FAM,N2,Unkn,CC_180_C,39.15209951,NaN
E20,FAM,N2,Unkn,CC_180_C,39.159861,NaN
E21,FAM,N2,Unkn,CC_180_C,38.34423,NaN
E22,FAM,BCOV,Unkn,CC_180_B,29.12070694,NaN
E23,FAM,BCOV,Unkn,CC_180_B,29.02744016,NaN
E24,FAM,BCOV,Unkn,CC_180_B,29.04880295,NaN
G01,FAM,N1,Unkn,NO_180_D,37.59699396,NaN
G02,FAM,N1,Unkn,NO_180_D,37.27607162,NaN
G03,FAM,N1,Unkn,NO_180_D,37.91705299,NaN
G05,FAM,N1,Unkn,MI_180_D,35.60196105,NaN
G06,FAM,N1,Unkn,MI_180_D,35.39062522,NaN
G07,FAM,N1,Unkn,MI_180_D,35.12457977,NaN
G09,FAM,N1,Unkn,CC_180_D,NaN,NaN
G10,FAM,N1,Unkn,CC_180_D,38.73350731,NaN
G11,FAM,N1,Unkn,CC_180_D,37.75139115,NaN
G13,FAM,N2,Unkn,NO_180_D,38.84069544,NaN
G14,FAM,N2,Unkn,NO_180_D,38.98847841,NaN
G15,FAM,N2,Unkn,NO_180_D,38.97800573,NaN
G16,FAM,N2,Unkn,MI_180_D,36.16720625,NaN
G17,FAM,N2,Unkn,MI_180_D,36.27347276,NaN
G18,FAM,N2,Unkn,MI_180_D,36.81381231,NaN
G19,FAM,N2,Unkn,CC_180_D,39.02435319,NaN
G20,FAM,N2,Unkn,CC_180_D,NaN,NaN
G21,FAM,N2,Unkn,CC_180_D,NaN,NaN
G22,FAM,BCOV,Unkn,CG_180,19.32141857,NaN
G23,FAM,BCOV,Unkn,CG_180,19.34858244,NaN
G24,FAM,BCOV,Unkn,CG_180,19.61311723,NaN
I01,FAM,N1,Unkn,NO_180_E,37.09997893,NaN
I02,FAM,N1,Unkn,NO_180_E,39.07616502,NaN
I03,FAM,N1,Unkn,NO_180_E,37.75158899,NaN
I05,FAM,N1,Unkn,MI_180_E,NaN,NaN
I06,FAM,N1,Unkn,MI_180_E,36.8188926,NaN
I07,FAM,N1,Unkn,MI_180_E,36.53790948,NaN
I09,FAM,N1,Unkn,CC_180_E,37.97890048,NaN
I10,FAM,N1,Unkn,CC_180_E,NaN,NaN
I11,FAM,N1,Unkn,CC_180_E,NaN,NaN
I13,FAM,N2,Unkn,NO_180_E,38.22321819,NaN
I14,FAM,N2,Unkn,NO_180_E,39.54297303,NaN
I15,FAM,N2,Unkn,NO_180_E,NaN,NaN
I16,FAM,N2,Unkn,MI_180_E,37.32624834,NaN
I17,FAM,N2,Unkn,MI_180_E,38.20259325,NaN
I18,FAM,N2,Unkn,MI_180_E,38.42275116,NaN
I19,FAM,N2,Unkn,CC_180_E,NaN,NaN
I20,FAM,N2,Unkn,CC_180_E,NaN,NaN
I21,FAM,N2,Unkn,CC_180_E,39.35244042,NaN
I22,FAM,BCOV,Unkn,NO_RNA_180,4.503644668,NaN
I23,FAM,BCOV,Unkn,NO_RNA_180,5.307626055,NaN
I24,FAM,BCOV,Unkn,NO_RNA_180,3.474441192,NaN
K01,FAM,N1,Unkn,NO_180_F,36.27556637,NaN
K02,FAM,N1,Unkn,NO_180_F,36.6653745,NaN
K03,FAM,N1,Unkn,NO_180_F,37.71241215,NaN
K05,FAM,N1,Unkn,MI_180_F,36.56287556,NaN
K06,FAM,N1,Unkn,MI_180_F,37.21338412,NaN
K07,FAM,N1,Unkn,MI_180_F,37.19639653,NaN
K09,FAM,N1,Unkn,CC_180_F,38.86516514,NaN
K10,FAM,N1,Unkn,CC_180_F,37.88569879,NaN
K11,FAM,N1,Unkn,CC_180_F,NaN,NaN
K13,FAM,N2,Unkn,NO_180_F,39.84372187,NaN
K14,FAM,N2,Unkn,NO_180_F,NaN,NaN
K15,FAM,N2,Unkn,NO_180_F,NaN,NaN
K16,FAM,N2,Unkn,MI_180_F,39.20220638,NaN
K17,FAM,N2,Unkn,MI_180_F,37.4283501,NaN
K18,FAM,N2,Unkn,MI_180_F,38.25267756,NaN
K19,FAM,N2,Unkn,CC_180_F,NaN,NaN
K20,FAM,N2,Unkn,CC_180_F,NaN,NaN
K21,FAM,N2,Unkn,CC_180_F,39.47646469,NaN
K22,FAM,BCOV,Unkn,MI_RNA_180,2.719774542,NaN
K23,FAM,BCOV,Unkn,MI_RNA_180,4.91119854,NaN
K24,FAM,BCOV,Unkn,MI_RNA_180,4.927397317,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M05,FAM,N1,Unkn,SARS-CoV-2,18.53278805,NaN
M06,FAM,N1,Unkn,SARS-CoV-2,18.60928351,NaN
M07,FAM,N1,Unkn,SARS-CoV-2,18.51331985,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M16,FAM,N2,Unkn,SARS-CoV-2,19.5237321,NaN
M17,FAM,N2,Unkn,SARS-CoV-2,19.59944609,NaN
M18,FAM,N2,Unkn,SARS-CoV-2,19.54377688,NaN
M22,FAM,BCOV,Unkn,CC_RNA_180,4.972420846,NaN
M23,FAM,BCOV,Unkn,CC_RNA_180,5.119319355,NaN
M24,FAM,BCOV,Unkn,CC_RNA_180,5.110647883,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,18.64199123,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,18.6744903,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,18.55214621,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,20.05662865,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,19.8063144,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,19.44366042,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_180,5.290239887,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_180,5.599903455,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_180,7.10044473,NaN
