Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_181_A,38.14732386,NaN
A02,FAM,N1,Unkn,NO_181_A,NaN,NaN
A03,FAM,N1,Unkn,NO_181_A,37.07887934,NaN
A05,FAM,N1,Unkn,MI_181_A,37.44285214,NaN
A06,FAM,N1,Unkn,MI_181_A,37.54180427,NaN
A07,FAM,N1,Unkn,MI_181_A,39.2290045,NaN
A09,FAM,N1,Unkn,CC_181_A,38.11455012,NaN
A10,FAM,N1,Unkn,CC_181_A,37.43824672,NaN
A11,FAM,N1,Unkn,CC_181_A,39.25018067,NaN
A13,FAM,N2,Unkn,NO_181_A,NaN,NaN
A14,FAM,N2,Unkn,NO_181_A,39.62480475,NaN
A15,FAM,N2,Unkn,NO_181_A,NaN,NaN
A16,FAM,N2,Unkn,MI_181_A,39.20807554,NaN
A17,FAM,N2,Unkn,MI_181_A,NaN,NaN
A18,FAM,N2,Unkn,MI_181_A,NaN,NaN
A19,FAM,N2,Unkn,CC_181_A,39.83380464,NaN
A20,FAM,N2,Unkn,CC_181_A,38.78620922,NaN
A21,FAM,N2,Unkn,CC_181_A,NaN,NaN
A22,FAM,BCOV,Unkn,NO_181_B,28.27565441,NaN
A23,FAM,BCOV,Unkn,NO_181_B,28.2901856,NaN
A24,FAM,BCOV,Unkn,NO_181_B,28.23119769,NaN
C01,FAM,N1,Unkn,NO_181_B,37.13439165,NaN
C02,FAM,N1,Unkn,NO_181_B,37.10317767,NaN
C03,FAM,N1,Unkn,NO_181_B,39.06144397,NaN
C05,FAM,N1,Unkn,MI_181_B,37.10470088,NaN
C06,FAM,N1,Unkn,MI_181_B,37.58055188,NaN
C07,FAM,N1,Unkn,MI_181_B,37.32750949,NaN
C09,FAM,N1,Unkn,CC_181_B,36.72605832,NaN
C10,FAM,N1,Unkn,CC_181_B,38.32715891,NaN
C11,FAM,N1,Unkn,CC_181_B,NaN,NaN
C13,FAM,N2,Unkn,NO_181_B,38.56514371,NaN
C14,FAM,N2,Unkn,NO_181_B,NaN,NaN
C15,FAM,N2,Unkn,NO_181_B,38.55942907,NaN
C16,FAM,N2,Unkn,MI_181_B,NaN,NaN
C17,FAM,N2,Unkn,MI_181_B,38.60843965,NaN
C18,FAM,N2,Unkn,MI_181_B,NaN,NaN
C19,FAM,N2,Unkn,CC_181_B,NaN,NaN
C20,FAM,N2,Unkn,CC_181_B,38.33643885,NaN
C21,FAM,N2,Unkn,CC_181_B,37.84460269,NaN
C22,FAM,BCOV,Unkn,MI_181_B,28.17208566,NaN
C23,FAM,BCOV,Unkn,MI_181_B,28.38675857,NaN
C24,FAM,BCOV,Unkn,MI_181_B,28.37716342,NaN
E01,FAM,N1,Unkn,NO_181_C,39.0658232,NaN
E02,FAM,N1,Unkn,NO_181_C,36.38420494,NaN
E03,FAM,N1,Unkn,NO_181_C,37.91638395,NaN
E05,FAM,N1,Unkn,MI_181_C,38.19335662,NaN
E06,FAM,N1,Unkn,MI_181_C,36.91848796,NaN
E07,FAM,N1,Unkn,MI_181_C,37.96958705,NaN
E09,FAM,N1,Unkn,CC_181_C,36.74756899,NaN
E10,FAM,N1,Unkn,CC_181_C,36.25500159,NaN
E11,FAM,N1,Unkn,CC_181_C,38.03505801,NaN
E13,FAM,N2,Unkn,NO_181_C,39.21372733,NaN
E14,FAM,N2,Unkn,NO_181_C,NaN,NaN
E15,FAM,N2,Unkn,NO_181_C,39.84776637,NaN
E16,FAM,N2,Unkn,MI_181_C,38.9021886,NaN
E17,FAM,N2,Unkn,MI_181_C,38.28538045,NaN
E18,FAM,N2,Unkn,MI_181_C,39.66814704,NaN
E19,FAM,N2,Unkn,CC_181_C,37.9056582,NaN
E20,FAM,N2,Unkn,CC_181_C,38.22018778,NaN
E21,FAM,N2,Unkn,CC_181_C,39.58265277,NaN
E22,FAM,BCOV,Unkn,CC_181_B,28.7547879,NaN
E23,FAM,BCOV,Unkn,CC_181_B,28.66006598,NaN
E24,FAM,BCOV,Unkn,CC_181_B,28.67817938,NaN
G01,FAM,N1,Unkn,NO_181_D,36.80479602,NaN
G02,FAM,N1,Unkn,NO_181_D,39.08931037,NaN
G03,FAM,N1,Unkn,NO_181_D,NaN,NaN
G05,FAM,N1,Unkn,MI_181_D,37.34977693,NaN
G06,FAM,N1,Unkn,MI_181_D,36.60412474,NaN
