Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A02,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A03,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A05,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A06,FAM,N1,Unkn,MI_XX_A,37.18280248,NaN
A07,FAM,N1,Unkn,MI_XX_A,36.18702158,NaN
A09,FAM,N1,Unkn,CC_XX_A,38.16426952,NaN
A10,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A11,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A13,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A14,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A15,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A16,FAM,N2,Unkn,MI_XX_A,39.59054538,NaN
A17,FAM,N2,Unkn,MI_XX_A,37.75689292,NaN
A18,FAM,N2,Unkn,MI_XX_A,38.62767536,NaN
A19,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A20,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A21,FAM,N2,Unkn,CC_XX_A,39.07984412,NaN
A22,FAM,BCOV,Unkn,NO_XX_B,28.17940304,NaN
A23,FAM,BCOV,Unkn,NO_XX_B,28.16224683,NaN
A24,FAM,BCOV,Unkn,NO_XX_B,28.10901649,NaN
C01,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C02,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C03,FAM,N1,Unkn,NO_XX_B,37.21854773,NaN
C05,FAM,N1,Unkn,MI_XX_B,38.15148315,NaN
C06,FAM,N1,Unkn,MI_XX_B,38.12770163,NaN
C07,FAM,N1,Unkn,MI_XX_B,37.06452775,NaN
C09,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C10,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C11,FAM,N1,Unkn,CC_XX_B,37.25001958,NaN
C13,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C14,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C15,FAM,N2,Unkn,NO_XX_B,39.51350779,NaN
C16,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C17,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C18,FAM,N2,Unkn,MI_XX_B,39.31113696,NaN
C19,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C20,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C21,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C22,FAM,BCOV,Unkn,MI_XX_B,28.58616621,NaN
C23,FAM,BCOV,Unkn,MI_XX_B,28.2578817,NaN
C24,FAM,BCOV,Unkn,MI_XX_B,28.17094113,NaN
E01,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E02,FAM,N1,Unkn,NO_XX_C,38.24022727,NaN
E03,FAM,N1,Unkn,NO_XX_C,38.11190789,NaN
E05,FAM,N1,Unkn,MI_XX_C,38.10405234,NaN
E06,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E07,FAM,N1,Unkn,MI_XX_C,36.49824076,NaN
E09,FAM,N1,Unkn,CC_XX_C,NaN,NaN
E10,FAM,N1,Unkn,CC_XX_C,38.16316023,NaN
E11,FAM,N1,Unkn,CC_XX_C,NaN,NaN
E13,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E14,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E15,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E16,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E17,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E18,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E19,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E20,FAM,N2,Unkn,CC_XX_C,39.30839473,NaN
E21,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E22,FAM,BCOV,Unkn,CC_XX_B,28.23982504,NaN
E23,FAM,BCOV,Unkn,CC_XX_B,28.19182191,NaN
E24,FAM,BCOV,Unkn,CC_XX_B,28.07261137,NaN
G01,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G02,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G03,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G05,FAM,N1,Unkn,MI_XX_D,38.0552409,NaN
G06,FAM,N1,Unkn,MI_XX_D,NaN,NaN
G07,FAM,N1,Unkn,MI_XX_D,38.31178467,NaN
G09,FAM,N1,Unkn,CC_XX_D,38.04206606,NaN
G10,FAM,N1,Unkn,CC_XX_D,NaN,NaN
G11,FAM,N1,Unkn,CC_XX_D,NaN,NaN
G13,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G14,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G15,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G16,FAM,N2,Unkn,MI_XX_D,37.80457689,NaN
G17,FAM,N2,Unkn,MI_XX_D,39.75218107,NaN
G18,FAM,N2,Unkn,MI_XX_D,38.08740784,NaN
G19,FAM,N2,Unkn,CC_XX_D,39.83641239,NaN
G20,FAM,N2,Unkn,CC_XX_D,NaN,NaN
G21,FAM,BCOV,Unkn,CG,39.59590532,NaN
G22,FAM,BCOV,Unkn,CG,18.27868865,NaN
G23,FAM,BCOV,Unkn,CG,18.22682071,NaN
G24,FAM,BCOV,Unkn,CG,18.36116923,NaN
I01,FAM,N1,Unkn,NO_XX_E,38.10625656,NaN
I02,FAM,N1,Unkn,NO_XX_E,NaN,NaN
I03,FAM,N1,Unkn,NO_XX_E,38.04783877,NaN
I05,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I06,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I07,FAM,N1,Unkn,MI_XX_E,38.10988765,NaN
I09,FAM,N1,Unkn,CC_XX_E,38.0104164,NaN
I10,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I11,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I13,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I14,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I15,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I16,FAM,N2,Unkn,MI_XX_E,NaN,NaN
