Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
B01,FAM,N1,Unkn,NO_ZZ_A,NaN,NaN
B02,FAM,N1,Unkn,NO_ZZ_A,NaN,NaN
B03,FAM,N1,Unkn,NO_ZZ_A,NaN,NaN
B05,FAM,N1,Unkn,MI_ZZ_A,37.89125009,NaN
B06,FAM,N1,Unkn,MI_ZZ_A,NaN,NaN
B07,FAM,N1,Unkn,MI_ZZ_A,NaN,NaN
B09,FAM,N1,Unkn,CC_ZZ_A,NaN,NaN
B10,FAM,N1,Unkn,CC_ZZ_A,NaN,NaN
B11,FAM,N1,Unkn,CC_ZZ_A,NaN,NaN
B13,FAM,N2,Unkn,NO_ZZ_A,NaN,NaN
B14,FAM,N2,Unkn,NO_ZZ_A,NaN,NaN
B15,FAM,N2,Unkn,NO_ZZ_A,NaN,NaN
B16,FAM,N2,Unkn,MI_ZZ_A,39.80600835,NaN
B17,FAM,N2,Unkn,MI_ZZ_A,39.74263035,NaN
B18,FAM,N2,Unkn,MI_ZZ_A,39.86170686,NaN
B19,FAM,N2,Unkn,CC_ZZ_A,NaN,NaN
B20,FAM,N2,Unkn,CC_ZZ_A,39.79460129,NaN
B21,FAM,N2,Unkn,CC_ZZ_A,NaN,NaN
B22,FAM,BCOV,Unkn,NO_ZZ_A,28.39190293,NaN
B23,FAM,BCOV,Unkn,NO_ZZ_A,28.57714528,NaN
B24,FAM,BCOV,Unkn,NO_ZZ_A,28.54442142,NaN
D01,FAM,N1,Unkn,NO_ZZ_B,NaN,NaN
D02,FAM,N1,Unkn,NO_ZZ_B,NaN,NaN
D03,FAM,N1,Unkn,NO_ZZ_B,NaN,NaN
D05,FAM,N1,Unkn,MI_ZZ_B,NaN,NaN
D06,FAM,N1,Unkn,MI_ZZ_B,37.5770133,NaN
D07,FAM,N1,Unkn,MI_ZZ_B,NaN,NaN
D09,FAM,N1,Unkn,CC_ZZ_B,NaN,NaN
D10,FAM,N1,Unkn,CC_ZZ_B,NaN,NaN
D11,FAM,N1,Unkn,CC_ZZ_B,37.59276314,NaN
D13,FAM,N2,Unkn,NO_ZZ_B,NaN,NaN
D14,FAM,N2,Unkn,NO_ZZ_B,NaN,NaN
D15,FAM,N2,Unkn,NO_ZZ_B,NaN,NaN
D16,FAM,N2,Unkn,MI_ZZ_B,NaN,NaN
D17,FAM,N2,Unkn,MI_ZZ_B,NaN,NaN
D18,FAM,N2,Unkn,MI_ZZ_B,NaN,NaN
D19,FAM,N2,Unkn,CC_ZZ_B,39.47890373,NaN
D20,FAM,N2,Unkn,CC_ZZ_B,38.00574308,NaN
D21,FAM,N2,Unkn,CC_ZZ_B,38.91226746,NaN
D22,FAM,BCOV,Unkn,NO_ZZ_B,28.66781391,NaN
D23,FAM,BCOV,Unkn,NO_ZZ_B,28.6692644,NaN
D24,FAM,BCOV,Unkn,NO_ZZ_B,28.66383147,NaN
F01,FAM,N1,Unkn,NO_ZZ_C,NaN,NaN
F02,FAM,N1,Unkn,NO_ZZ_C,NaN,NaN
F03,FAM,N1,Unkn,NO_ZZ_C,NaN,NaN
F05,FAM,N1,Unkn,MI_ZZ_C,38.54828842,NaN
F06,FAM,N1,Unkn,MI_ZZ_C,NaN,NaN
F07,FAM,N1,Unkn,MI_ZZ_C,37.97299197,NaN
F09,FAM,N1,Unkn,CC_ZZ_C,37.85221253,NaN
F10,FAM,N1,Unkn,CC_ZZ_C,37.93916555,NaN
F11,FAM,N1,Unkn,CC_ZZ_C,NaN,NaN
F13,FAM,N2,Unkn,NO_ZZ_C,NaN,NaN
F14,FAM,N2,Unkn,NO_ZZ_C,NaN,NaN
F15,FAM,N2,Unkn,NO_ZZ_C,NaN,NaN
F16,FAM,N2,Unkn,MI_ZZ_C,NaN,NaN
F17,FAM,N2,Unkn,MI_ZZ_C,NaN,NaN
F18,FAM,N2,Unkn,MI_ZZ_C,NaN,NaN
F19,FAM,N2,Unkn,CC_ZZ_C,38.2422453,NaN
F20,FAM,N2,Unkn,CC_ZZ_C,NaN,NaN
F21,FAM,N2,Unkn,CC_ZZ_C,NaN,NaN
F22,FAM,BCOV,Unkn,NO_ZZ_C,28.16368637,NaN
F23,FAM,BCOV,Unkn,NO_ZZ_C,28.17583224,NaN
F24,FAM,BCOV,Unkn,NO_ZZ_C,28.35535129,NaN
H01,FAM,N1,Unkn,NO_ZZ_D,NaN,NaN
H02,FAM,N1,Unkn,NO_ZZ_D,NaN,NaN
H03,FAM,N1,Unkn,NO_ZZ_D,NaN,NaN
H05,FAM,N1,Unkn,MI_ZZ_D,NaN,NaN
H06,FAM,N1,Unkn,MI_ZZ_D,NaN,NaN
H07,FAM,N1,Unkn,MI_ZZ_D,NaN,NaN
H09,FAM,N1,Unkn,CC_ZZ_D,NaN,NaN
H10,FAM,N1,Unkn,CC_ZZ_D,37.18580843,NaN
H11,FAM,N1,Unkn,CC_ZZ_D,37.41448859,NaN
H13,FAM,N2,Unkn,NO_ZZ_D,NaN,NaN
H14,FAM,N2,Unkn,NO_ZZ_D,NaN,NaN
H15,FAM,N2,Unkn,NO_ZZ_D,NaN,NaN
H16,FAM,N2,Unkn,MI_ZZ_D,NaN,NaN
H17,FAM,N2,Unkn,MI_ZZ_D,NaN,NaN
H18,FAM,N2,Unkn,MI_ZZ_D,NaN,NaN
H19,FAM,N2,Unkn,CC_ZZ_D,36.02914732,NaN
H20,FAM,N2,Unkn,CC_ZZ_D,37.28906987,NaN
H21,FAM,N2,Unkn,CC_ZZ_D,36.44340852,NaN
H22,FAM,BCOV,Unkn,CG_ZZ,18.35431664,NaN
H23,FAM,BCOV,Unkn,CG_ZZ,18.53541321,NaN
H24,FAM,BCOV,Unkn,CG_ZZ,18.58570848,NaN
J01,FAM,N1,Unkn,NO_ZZ_E,NaN,NaN
J02,FAM,N1,Unkn,NO_ZZ_E,NaN,NaN
J03,FAM,N1,Unkn,NO_ZZ_E,NaN,NaN
J05,FAM,N1,Unkn,MI_ZZ_E,NaN,NaN
J06,FAM,N1,Unkn,MI_ZZ_E,NaN,NaN
J07,FAM,N1,Unkn,MI_ZZ_E,NaN,NaN
J09,FAM,N1,Unkn,CC_ZZ_E,36.93831535,NaN
J10,FAM,N1,Unkn,CC_ZZ_E,NaN,NaN
J11,FAM,N1,Unkn,CC_ZZ_E,36.04464048,NaN
J13,FAM,N2,Unkn,NO_ZZ_E,NaN,NaN
J14,FAM,N2,Unkn,NO_ZZ_E,NaN,NaN
J15,FAM,N2,Unkn,NO_ZZ_E,NaN,NaN
J16,FAM,N2,Unkn,MI_ZZ_E,NaN,NaN
J17,FAM,N2,Unkn,MI_ZZ_E,NaN,NaN
J18,FAM,N2,Unkn,MI_ZZ_E,NaN,NaN
J19,FAM,N2,Unkn,CC_ZZ_E,37.71456583,NaN
J20,FAM,N2,Unkn,CC_ZZ_E,37.15461329,NaN
J21,FAM,N2,Unkn,CC_ZZ_E,NaN,NaN
J22,FAM,BCOV,Unkn,NO_RNA_ZZ,5.249636205,NaN
J23,FAM,BCOV,Unkn,NO_RNA_ZZ,4.859221726,NaN
J24,FAM,BCOV,Unkn,NO_RNA_ZZ,5.124180935,NaN
L01,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L02,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L03,FAM,N1,Unkn,NO_ZZ_F,NaN,NaN
L05,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L06,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L07,FAM,N1,Unkn,MI_ZZ_F,NaN,NaN
L09,FAM,N1,Unkn,CC_ZZ_F,36.65086363,NaN
L10,FAM,N1,Unkn,CC_ZZ_F,37.5958795,NaN
L11,FAM,N1,Unkn,CC_ZZ_F,37.50898392,NaN
L13,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L14,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L15,FAM,N2,Unkn,NO_ZZ_F,NaN,NaN
L16,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L17,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L18,FAM,N2,Unkn,MI_ZZ_F,NaN,NaN
L19,FAM,N2,Unkn,CC_ZZ_F,38.16052448,NaN
L20,FAM,N2,Unkn,CC_ZZ_F,37.09307683,NaN
L21,FAM,N2,Unkn,CC_ZZ_F,37.16003036,NaN
L22,FAM,BCOV,Unkn,MI_RNA_ZZ,4.350733689,NaN
L23,FAM,BCOV,Unkn,MI_RNA_ZZ,4.974409392,NaN
L24,FAM,BCOV,Unkn,MI_RNA_ZZ,5.1143653,NaN
N22,FAM,BCOV,Unkn,CC_RNA_ZZ,4.739061647,NaN
N23,FAM,BCOV,Unkn,CC_RNA_ZZ,4.880967871,NaN
N24,FAM,BCOV,Unkn,CC_RNA_ZZ,5.325575404,NaN
P22,FAM,BCOV,Unkn,H2O_RNA_ZZ,4.493459477,NaN
P23,FAM,BCOV,Unkn,H2O_RNA_ZZ,4.656297376,NaN
P24,FAM,BCOV,Unkn,H2O_RNA_ZZ,4.696374898,NaN
