Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_210_A,NaN,NaN
A02,FAM,N1,Unkn,NO_210_A,NaN,NaN
A03,FAM,N1,Unkn,NO_210_A,NaN,NaN
A05,FAM,N1,Unkn,MI_210_A,NaN,NaN
A06,FAM,N1,Unkn,MI_210_A,NaN,NaN
A07,FAM,N1,Unkn,MI_210_A,NaN,NaN
A09,FAM,N1,Unkn,CC_210_A,NaN,NaN
A10,FAM,N1,Unkn,CC_210_A,39.31615296,NaN
A11,FAM,N1,Unkn,CC_210_A,NaN,NaN
A13,FAM,N2,Unkn,NO_210_A,36.87051271,NaN
A14,FAM,N2,Unkn,NO_210_A,36.33892793,NaN
A15,FAM,N2,Unkn,NO_210_A,36.23500115,NaN
A16,FAM,N2,Unkn,MI_210_A,34.33470205,NaN
A17,FAM,N2,Unkn,MI_210_A,34.1539493,NaN
A18,FAM,N2,Unkn,MI_210_A,34.95800565,NaN
A19,FAM,N2,Unkn,CC_210_A,35.42362735,NaN
A20,FAM,N2,Unkn,CC_210_A,35.73111557,NaN
A21,FAM,N2,Unkn,CC_210_A,29.07378933,NaN
A22,FAM,BCOV,Unkn,NO_210_B,28.6364621,NaN
A23,FAM,BCOV,Unkn,NO_210_B,28.41198337,NaN
A24,FAM,BCOV,Unkn,NO_210_B,NaN,NaN
C01,FAM,N1,Unkn,NO_210_B,NaN,NaN
C02,FAM,N1,Unkn,NO_210_B,NaN,NaN
C03,FAM,N1,Unkn,NO_210_B,NaN,NaN
C05,FAM,N1,Unkn,MI_210_B,NaN,NaN
C06,FAM,N1,Unkn,MI_210_B,NaN,NaN
C07,FAM,N1,Unkn,MI_210_B,NaN,NaN
C09,FAM,N1,Unkn,CC_210_B,NaN,NaN
C10,FAM,N1,Unkn,CC_210_B,NaN,NaN
C11,FAM,N1,Unkn,CC_210_B,NaN,NaN
C13,FAM,N2,Unkn,NO_210_B,39.20101504,NaN
C14,FAM,N2,Unkn,NO_210_B,37.59668039,NaN
C15,FAM,N2,Unkn,NO_210_B,37.0066991,NaN
C16,FAM,N2,Unkn,MI_210_B,36.57737586,NaN
C17,FAM,N2,Unkn,MI_210_B,34.86574367,NaN
C18,FAM,N2,Unkn,MI_210_B,36.0525563,NaN
C19,FAM,N2,Unkn,CC_210_B,35.80940992,NaN
C20,FAM,N2,Unkn,CC_210_B,35.43471816,NaN
C21,FAM,N2,Unkn,CC_210_B,28.74924562,NaN
C22,FAM,BCOV,Unkn,MI_210_B,28.4828814,NaN
C23,FAM,BCOV,Unkn,MI_210_B,28.23228148,NaN
C24,FAM,BCOV,Unkn,MI_210_B,NaN,NaN
E01,FAM,N1,Unkn,NO_210_C,NaN,NaN
E02,FAM,N1,Unkn,NO_210_C,NaN,NaN
E03,FAM,N1,Unkn,NO_210_C,NaN,NaN
E05,FAM,N1,Unkn,MI_210_C,NaN,NaN
E06,FAM,N1,Unkn,MI_210_C,NaN,NaN
E07,FAM,N1,Unkn,MI_210_C,NaN,NaN
E09,FAM,N1,Unkn,CC_210_C,NaN,NaN
E10,FAM,N1,Unkn,CC_210_C,NaN,NaN
E11,FAM,N1,Unkn,CC_210_C,NaN,NaN
E13,FAM,N2,Unkn,NO_210_C,39.61221504,NaN
E14,FAM,N2,Unkn,NO_210_C,38.51825336,NaN
E15,FAM,N2,Unkn,NO_210_C,37.0163233,NaN
