Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
K19,FAM,N2,Unkn,CC_193_F,36.94535771,NaN
K20,FAM,N2,Unkn,CC_193_F,38.2019929,NaN
K21,FAM,N2,Unkn,CC_193_F,36.77752719,NaN
K22,FAM,BCOV,Unkn,MI_RNA_193,4.68417882,NaN
K23,FAM,BCOV,Unkn,MI_RNA_193,6.799016435,NaN
K24,FAM,BCOV,Unkn,MI_RNA_193,4.906170878,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M05,FAM,N1,Unkn,SARS-CoV-2,NaN,NaN
M06,FAM,N1,Unkn,SARS-CoV-2,NaN,NaN
M07,FAM,N1,Unkn,SARS-CoV-2,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M16,FAM,N2,Unkn,SARS-CoV-2,NaN,NaN
M17,FAM,N2,Unkn,SARS-CoV-2,NaN,NaN
M18,FAM,N2,Unkn,SARS-CoV-2,NaN,NaN
M22,FAM,BCOV,Unkn,CC_RNA_193,4.473238373,NaN
M23,FAM,BCOV,Unkn,CC_RNA_193,5.074570628,NaN
M24,FAM,BCOV,Unkn,CC_RNA_193,4.916052988,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,19.12430028,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,19.15267479,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,19.3930324,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,19.60724183,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,19.55808337,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,19.45089521,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_193,4.765652496,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_193,5.066442451,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_193,4.427594154,NaN
