Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
I18,FAM,N2,Unkn,MI_XX_E,38.39073767,NaN
I19,FAM,N2,Unkn,CC_XX_E,NaN,NaN
I20,FAM,N2,Unkn,CC_XX_E,39.69202326,NaN
I21,FAM,N2,Unkn,CC_XX_E,38.64469233,NaN
K01,FAM,N1,Unkn,NO_XX_F,NaN,NaN
K02,FAM,N1,Unkn,NO_XX_F,38.08472845,NaN
K03,FAM,N1,Unkn,NO_XX_F,37.42367898,NaN
K05,FAM,N1,Unkn,MI_XX_F,NaN,NaN
K06,FAM,N1,Unkn,MI_XX_F,NaN,NaN
K07,FAM,N1,Unkn,MI_XX_F,37.93349517,NaN
K09,FAM,N1,Unkn,CC_XX_F,37.89994374,NaN
K10,FAM,N1,Unkn,CC_XX_F,36.89777312,NaN
K11,FAM,N1,Unkn,CC_XX_F,36.99535068,NaN
K13,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K14,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K15,FAM,N2,Unkn,NO_XX_F,37.67406126,NaN
K16,FAM,N2,Unkn,MI_XX_F,NaN,NaN
K17,FAM,N2,Unkn,MI_XX_F,NaN,NaN
K18,FAM,N2,Unkn,MI_XX_F,NaN,NaN
K19,FAM,N2,Unkn,CC_XX_F,NaN,NaN
K20,FAM,N2,Unkn,CC_XX_F,NaN,NaN
K21,FAM,N2,Unkn,CC_XX_F,NaN,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,14.99201112,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,14.30700483,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,14.31684697,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,18.4163144,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,15.80338944,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,14.77175483,NaN
