Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,36.54936788,NaN
A02,FAM,N1,Unkn,NO_XX_A,37.66940747,NaN
A03,FAM,N1,Unkn,NO_XX_A,39.06627133,NaN
A05,FAM,N1,Unkn,MI_XX_A,36.36634269,NaN
A06,FAM,N1,Unkn,MI_XX_A,37.75548251,NaN
A07,FAM,N1,Unkn,MI_XX_A,36.68957643,NaN
A09,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A10,FAM,N1,Unkn,CC_XX_A,36.16687336,NaN
A11,FAM,N1,Unkn,CC_XX_A,37.04183,NaN
A13,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A14,FAM,N2,Unkn,NO_XX_A,38.67368417,NaN
A15,FAM,N2,Unkn,NO_XX_A,37.86431712,NaN
A16,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A17,FAM,N2,Unkn,MI_XX_A,38.41626345,NaN
A18,FAM,N2,Unkn,MI_XX_A,37.58221811,NaN
A19,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A20,FAM,N2,Unkn,CC_XX_A,39.91957091,NaN
A21,FAM,N2,Unkn,CC_XX_A,39.16758317,NaN
A22,FAM,BCOV,Unkn,NO_XX_B,30.29376058,NaN
A23,FAM,BCOV,Unkn,NO_XX_B,29.22574205,NaN
A24,FAM,BCOV,Unkn,NO_XX_B,28.32490876,NaN
C01,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C02,FAM,N1,Unkn,NO_XX_B,38.77783383,NaN
C03,FAM,N1,Unkn,NO_XX_B,38.65666552,NaN
C05,FAM,N1,Unkn,MI_XX_B,35.295625,NaN
C06,FAM,N1,Unkn,MI_XX_B,34.48326894,NaN
C07,FAM,N1,Unkn,MI_XX_B,34.68323138,NaN
C09,FAM,N1,Unkn,CC_XX_B,38.51439756,NaN
C10,FAM,N1,Unkn,CC_XX_B,37.25613906,NaN
C11,FAM,N1,Unkn,CC_XX_B,37.86089002,NaN
C13,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C14,FAM,N2,Unkn,NO_XX_B,39.34334281,NaN
C15,FAM,N2,Unkn,NO_XX_B,39.68588312,NaN
C16,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C17,FAM,N2,Unkn,MI_XX_B,38.07058643,NaN
C18,FAM,N2,Unkn,MI_XX_B,35.63235187,NaN
C19,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C20,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C21,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C22,FAM,BCOV,Unkn,MI_XX_B,30.53585704,NaN
C23,FAM,BCOV,Unkn,MI_XX_B,29.28929461,NaN
C24,FAM,BCOV,Unkn,MI_XX_B,28.38222624,NaN
