Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A02,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A03,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A05,FAM,N1,Unkn,MI_XX_A,38.11908947,NaN
A06,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A07,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A09,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A10,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A11,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A13,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A14,FAM,N2,Unkn,NO_XX_A,37.74851001,NaN
A15,FAM,N2,Unkn,NO_XX_A,39.19477834,NaN
A16,FAM,N2,Unkn,MI_XX_A,39.93084396,NaN
A17,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A18,FAM,N2,Unkn,MI_XX_A,39.185543,NaN
A19,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A20,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A21,FAM,N2,Unkn,CC_XX_A,38.46332356,NaN
A22,FAM,BCOV,Unkn,NO_XX_B,28.79899853,NaN
A23,FAM,BCOV,Unkn,NO_XX_B,28.80438873,NaN
A24,FAM,BCOV,Unkn,NO_XX_B,29.19335857,NaN
C01,FAM,N1,Unkn,NO_XX_B,39.54202445,NaN
C02,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C03,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C05,FAM,N1,Unkn,MI_XX_B,NaN,NaN
C06,FAM,N1,Unkn,MI_XX_B,38.62035847,NaN
C07,FAM,N1,Unkn,MI_XX_B,38.132535,NaN
C09,FAM,N1,Unkn,CC_XX_B,36.67974415,NaN
C10,FAM,N1,Unkn,CC_XX_B,38.33954618,NaN
C11,FAM,N1,Unkn,CC_XX_B,38.30975582,NaN
C13,FAM,N2,Unkn,NO_XX_B,39.65778345,NaN
C14,FAM,N2,Unkn,NO_XX_B,38.89638917,NaN
C15,FAM,N2,Unkn,NO_XX_B,38.90002067,NaN
C16,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C17,FAM,N2,Unkn,MI_XX_B,38.47636493,NaN
C18,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C19,FAM,N2,Unkn,CC_XX_B,38.49920367,NaN
C20,FAM,N2,Unkn,CC_XX_B,37.97400833,NaN
C21,FAM,N2,Unkn,CC_XX_B,37.92318341,NaN
C22,FAM,BCOV,Unkn,MI_XX_B,29.21639498,NaN
C23,FAM,BCOV,Unkn,MI_XX_B,29.1791777,NaN
C24,FAM,BCOV,Unkn,MI_XX_B,29.16186743,NaN
E01,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E02,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E03,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E05,FAM,N1,Unkn,MI_XX_C,38.0762131,NaN
E06,FAM,N1,Unkn,MI_XX_C,37.64323639,NaN
E07,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E09,FAM,N1,Unkn,CC_XX_C,NaN,NaN
E10,FAM,N1,Unkn,CC_XX_C,NaN,NaN
E11,FAM,N1,Unkn,CC_XX_C,38.25780465,NaN
E13,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E14,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E15,FAM,N2,Unkn,NO_XX_C,38.37156722,NaN
E16,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E17,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E18,FAM,N2,Unkn,MI_XX_C,38.31295663,NaN
E19,FAM,N2,Unkn,CC_XX_C,39.29088091,NaN
E20,FAM,N2,Unkn,CC_XX_C,39.71391198,NaN
E21,FAM,N2,Unkn,CC_XX_C,39.55598792,NaN
E22,FAM,BCOV,Unkn,NO_XX_C,29.5224015,NaN
E23,FAM,BCOV,Unkn,NO_XX_C,29.5040656,NaN
E24,FAM,BCOV,Unkn,NO_XX_C,29.36231605,NaN
G01,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G02,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G03,FAM,N1,Unkn,NO_XX_D,37.99929789,NaN
G05,FAM,N1,Unkn,MI_XX_D,NaN,NaN
G06,FAM,N1,Unkn,MI_XX_D,NaN,NaN
G07,FAM,N1,Unkn,MI_XX_D,NaN,NaN
G09,FAM,N1,Unkn,CC_XX_D,36.83139633,NaN
G10,FAM,N1,Unkn,CC_XX_D,37.97495443,NaN
G11,FAM,N1,Unkn,CC_XX_D,37.83045273,NaN
G13,FAM,N2,Unkn,NO_XX_D,38.22909625,NaN
G14,FAM,N2,Unkn,NO_XX_D,39.21752206,NaN
G15,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G16,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G17,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G18,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G19,FAM,N2,Unkn,CC_XX_D,NaN,NaN
G20,FAM,N2,Unkn,CC_XX_D,38.01477166,NaN
G21,FAM,N2,Unkn,CC_XX_D,38.03592285,NaN
G22,FAM,BCOV,Unkn,CG_XX,19.22128435,NaN
G23,FAM,BCOV,Unkn,CG_XX,19.22446152,NaN
G24,FAM,BCOV,Unkn,CG_XX,19.26451535,NaN
I01,FAM,N1,Unkn,NO_XX_E,NaN,NaN
I02,FAM,N1,Unkn,NO_XX_E,NaN,NaN
I03,FAM,N1,Unkn,NO_XX_E,NaN,NaN
I05,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I06,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I07,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I09,FAM,N1,Unkn,CC_XX_E,37.20897202,NaN
I10,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I11,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I13,FAM,N2,Unkn,NO_XX_E,39.7881038,NaN
I14,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I15,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I16,FAM,N2,Unkn,MI_XX_E,NaN,NaN
