Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
B01,FAM,N1,Unkn,NO_211_A,NaN,NaN
B02,FAM,N1,Unkn,NO_211_A,NaN,NaN
B03,FAM,N1,Unkn,NO_211_A,NaN,NaN
B05,FAM,N1,Unkn,MI_211_A,NaN,NaN
B06,FAM,N1,Unkn,MI_211_A,NaN,NaN
B07,FAM,N1,Unkn,MI_211_A,NaN,NaN
B09,FAM,N1,Unkn,CC_211_A,NaN,NaN
B10,FAM,N1,Unkn,CC_211_A,NaN,NaN
B11,FAM,N1,Unkn,CC_211_A,NaN,NaN
B13,FAM,N2,Unkn,NO_211_A,NaN,NaN
B14,FAM,N2,Unkn,NO_211_A,39.0952562,NaN
B15,FAM,N2,Unkn,NO_211_A,35.37528298,NaN
B16,FAM,N2,Unkn,MI_211_A,35.19437392,NaN
B17,FAM,N2,Unkn,MI_211_A,36.28146514,NaN
B18,FAM,N2,Unkn,MI_211_A,36.20002922,NaN
B19,FAM,N2,Unkn,CC_211_A,35.73122494,NaN
B20,FAM,N2,Unkn,CC_211_A,34.85118098,NaN
B21,FAM,N2,Unkn,CC_211_A,29.76923536,NaN
B22,FAM,BCOV,Unkn,NO_211_B,28.25517294,NaN
B23,FAM,BCOV,Unkn,NO_211_B,27.76401596,NaN
B24,FAM,BCOV,Unkn,NO_211_B,NaN,NaN
D01,FAM,N1,Unkn,NO_211_B,NaN,NaN
D02,FAM,N1,Unkn,NO_211_B,NaN,NaN
D03,FAM,N1,Unkn,NO_211_B,NaN,NaN
D05,FAM,N1,Unkn,MI_211_B,NaN,NaN
D06,FAM,N1,Unkn,MI_211_B,NaN,NaN
D07,FAM,N1,Unkn,MI_211_B,NaN,NaN
D09,FAM,N1,Unkn,CC_211_B,NaN,NaN
D10,FAM,N1,Unkn,CC_211_B,NaN,NaN
D11,FAM,N1,Unkn,CC_211_B,NaN,NaN
D13,FAM,N2,Unkn,NO_211_B,NaN,NaN
D14,FAM,N2,Unkn,NO_211_B,39.28786773,NaN
D15,FAM,N2,Unkn,NO_211_B,37.32366814,NaN
D16,FAM,N2,Unkn,MI_211_B,35.58428023,NaN
D17,FAM,N2,Unkn,MI_211_B,35.31280834,NaN
D18,FAM,N2,Unkn,MI_211_B,34.45244572,NaN
D19,FAM,N2,Unkn,CC_211_B,34.34239584,NaN
D20,FAM,N2,Unkn,CC_211_B,34.45564776,NaN
D21,FAM,N2,Unkn,CC_211_B,29.30675968,NaN
D22,FAM,BCOV,Unkn,MI_211_B,28.26755944,NaN
D23,FAM,BCOV,Unkn,MI_211_B,27.66977508,NaN
D24,FAM,BCOV,Unkn,MI_211_B,NaN,NaN
F01,FAM,N1,Unkn,NO_211_C,NaN,NaN
F02,FAM,N1,Unkn,NO_211_C,NaN,NaN
F03,FAM,N1,Unkn,NO_211_C,NaN,NaN
F05,FAM,N1,Unkn,MI_211_C,NaN,NaN
F06,FAM,N1,Unkn,MI_211_C,NaN,NaN
F07,FAM,N1,Unkn,MI_211_C,NaN,NaN
F09,FAM,N1,Unkn,CC_211_C,NaN,NaN
F10,FAM,N1,Unkn,CC_211_C,NaN,NaN
F11,FAM,N1,Unkn,CC_211_C,NaN,NaN
F13,FAM,N2,Unkn,NO_211_C,NaN,NaN
F14,FAM,N2,Unkn,NO_211_C,38.12831472,NaN
F15,FAM,N2,Unkn,NO_211_C,36.8170727,NaN
F16,FAM,N2,Unkn,MI_211_C,34.94335749,NaN
F17,FAM,N2,Unkn,MI_211_C,34.88220665,NaN
F18,FAM,N2,Unkn,MI_211_C,35.17868256,NaN
F19,FAM,N2,Unkn,CC_211_C,35.40342752,NaN
F20,FAM,N2,Unkn,CC_211_C,34.0696382,NaN
F21,FAM,N2,Unkn,CC_211_C,30.06652095,NaN
F22,FAM,BCOV,Unkn,CC_211_B,28.33021779,NaN
F23,FAM,BCOV,Unkn,CC_211_B,27.68582321,NaN
F24,FAM,BCOV,Unkn,CC_211_B,NaN,NaN
H01,FAM,N1,Unkn,NO_211_D,NaN,NaN
H02,FAM,N1,Unkn,NO_211_D,NaN,NaN
H03,FAM,N1,Unkn,NO_211_D,NaN,NaN
H05,FAM,N1,Unkn,MI_211_D,NaN,NaN
H06,FAM,N1,Unkn,MI_211_D,NaN,NaN
H07,FAM,N1,Unkn,MI_211_D,NaN,NaN
H09,FAM,N1,Unkn,CC_211_D,NaN,NaN
H10,FAM,N1,Unkn,CC_211_D,NaN,NaN
H11,FAM,N1,Unkn,CC_211_D,NaN,NaN
H13,FAM,N2,Unkn,NO_211_D,NaN,NaN
H14,FAM,N2,Unkn,NO_211_D,NaN,NaN
H15,FAM,N2,Unkn,NO_211_D,39.02111663,NaN
H16,FAM,N2,Unkn,MI_211_D,36.00334439,NaN
H17,FAM,N2,Unkn,MI_211_D,34.71207865,NaN
H18,FAM,N2,Unkn,MI_211_D,35.491423,NaN
H19,FAM,N2,Unkn,CC_211_D,34.92546578,NaN
H20,FAM,N2,Unkn,CC_211_D,36.40036998,NaN
H21,FAM,N2,Unkn,CC_211_D,21.98490504,NaN
H22,FAM,BCOV,Unkn,CG_211,20.35456305,NaN
H23,FAM,BCOV,Unkn,CG_211,19.62993319,NaN
H24,FAM,BCOV,Unkn,CG_211,NaN,NaN
J01,FAM,N1,Unkn,NO_211_E,NaN,NaN
J02,FAM,N1,Unkn,NO_211_E,NaN,NaN
J03,FAM,N1,Unkn,NO_211_E,NaN,NaN
J05,FAM,N1,Unkn,MI_211_E,NaN,NaN
J06,FAM,N1,Unkn,MI_211_E,NaN,NaN
J07,FAM,N1,Unkn,MI_211_E,NaN,NaN
J09,FAM,N1,Unkn,CC_211_E,NaN,NaN
J10,FAM,N1,Unkn,CC_211_E,NaN,NaN
J11,FAM,N1,Unkn,CC_211_E,NaN,NaN
J13,FAM,N2,Unkn,NO_211_E,NaN,NaN
J14,FAM,N2,Unkn,NO_211_E,NaN,NaN
J15,FAM,N2,Unkn,NO_211_E,36.84899104,NaN
J16,FAM,N2,Unkn,MI_211_E,37.15198296,NaN
J17,FAM,N2,Unkn,MI_211_E,36.27019573,NaN
J18,FAM,N2,Unkn,MI_211_E,35.30226981,NaN
J19,FAM,N2,Unkn,CC_211_E,35.48769923,NaN
J20,FAM,N2,Unkn,CC_211_E,34.37925228,NaN
J21,FAM,N2,Unkn,CC_211_E,10.90150792,NaN
J22,FAM,BCOV,Unkn,NO_RNA_211,9.745068421,NaN
J23,FAM,BCOV,Unkn,NO_RNA_211,8.358949574,NaN
J24,FAM,BCOV,Unkn,NO_RNA_211,NaN,NaN
L01,FAM,N1,Unkn,NO_211_F,NaN,NaN
L02,FAM,N1,Unkn,NO_211_F,NaN,NaN
L03,FAM,N1,Unkn,NO_211_F,NaN,NaN
L05,FAM,N1,Unkn,MI_211_F,NaN,NaN
L06,FAM,N1,Unkn,MI_211_F,NaN,NaN
L07,FAM,N1,Unkn,MI_211_F,NaN,NaN
L09,FAM,N1,Unkn,CC_211_F,NaN,NaN
L10,FAM,N1,Unkn,CC_211_F,NaN,NaN
L11,FAM,N1,Unkn,CC_211_F,NaN,NaN
