Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A02,FAM,N1,Unkn,NO_XX_A,38.54937305,NaN
A03,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A05,FAM,N1,Unkn,MI_XX_A,35.3899696,NaN
A06,FAM,N1,Unkn,MI_XX_A,35.63075625,NaN
A07,FAM,N1,Unkn,MI_XX_A,35.51943406,NaN
A09,FAM,N1,Unkn,CC_XX_A,36.17017772,NaN
A10,FAM,N1,Unkn,CC_XX_A,35.59319151,NaN
A11,FAM,N1,Unkn,CC_XX_A,36.2219113,NaN
A13,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A14,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A15,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A16,FAM,N2,Unkn,MI_XX_A,36.7855816,NaN
A17,FAM,N2,Unkn,MI_XX_A,39.77265489,NaN
A18,FAM,N2,Unkn,MI_XX_A,37.41321832,NaN
A19,FAM,N2,Unkn,CC_XX_A,39.37894319,NaN
A20,FAM,N2,Unkn,CC_XX_A,39.15285866,NaN
A21,FAM,N2,Unkn,CC_XX_A,38.33797425,NaN
A22,FAM,BCOV,Unkn,NO_XX_B,29.04366908,NaN
A23,FAM,BCOV,Unkn,NO_XX_B,29.03852983,NaN
A24,FAM,BCOV,Unkn,NO_XX_B,28.89437977,NaN
C01,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C02,FAM,N1,Unkn,NO_XX_B,37.07957492,NaN
C03,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C05,FAM,N1,Unkn,MI_XX_B,36.49844118,NaN
C06,FAM,N1,Unkn,MI_XX_B,35.87866773,NaN
C07,FAM,N1,Unkn,MI_XX_B,35.70519653,NaN
C09,FAM,N1,Unkn,CC_XX_B,35.55990217,NaN
C10,FAM,N1,Unkn,CC_XX_B,35.88203883,NaN
C11,FAM,N1,Unkn,CC_XX_B,36.17475936,NaN
C13,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C14,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C15,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C16,FAM,N2,Unkn,MI_XX_B,37.16162669,NaN
C17,FAM,N2,Unkn,MI_XX_B,37.71002531,NaN
C18,FAM,N2,Unkn,MI_XX_B,38.25926035,NaN
C19,FAM,N2,Unkn,CC_XX_B,37.89794477,NaN
C20,FAM,N2,Unkn,CC_XX_B,38.738904,NaN
C21,FAM,N2,Unkn,CC_XX_B,38.35818416,NaN
C22,FAM,BCOV,Unkn,MI_XX_B,28.11151763,NaN
C23,FAM,BCOV,Unkn,MI_XX_B,28.02612135,NaN
C24,FAM,BCOV,Unkn,MI_XX_B,28.04634539,NaN
E01,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E02,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E03,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E05,FAM,N1,Unkn,MI_XX_C,35.55051777,NaN
E06,FAM,N1,Unkn,MI_XX_C,36.29732118,NaN
E07,FAM,N1,Unkn,MI_XX_C,35.29459342,NaN
E09,FAM,N1,Unkn,CC_XX_C,36.33079835,NaN
E10,FAM,N1,Unkn,CC_XX_C,36.644495,NaN
E11,FAM,N1,Unkn,CC_XX_C,37.46899397,NaN
E13,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E14,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E15,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E16,FAM,N2,Unkn,MI_XX_C,37.23438566,NaN
E17,FAM,N2,Unkn,MI_XX_C,38.75258492,NaN
E18,FAM,N2,Unkn,MI_XX_C,38.18265833,NaN
E19,FAM,N2,Unkn,CC_XX_C,38.56074928,NaN
E20,FAM,N2,Unkn,CC_XX_C,38.85796409,NaN
E21,FAM,N2,Unkn,CC_XX_C,39.6528426,NaN
E22,FAM,BCOV,Unkn,CC_XX_B,28.01313731,NaN
E23,FAM,BCOV,Unkn,CC_XX_B,28.02807676,NaN
E24,FAM,BCOV,Unkn,CC_XX_B,27.97302736,NaN
G01,FAM,N1,Unkn,NO_XX_D,38.96439426,NaN
G02,FAM,N1,Unkn,NO_XX_D,37.44707479,NaN
G03,FAM,N1,Unkn,NO_XX_D,37.04046702,NaN
G05,FAM,N1,Unkn,MI_XX_D,35.51966918,NaN
G06,FAM,N1,Unkn,MI_XX_D,35.26862044,NaN
G07,FAM,N1,Unkn,MI_XX_D,35.88457016,NaN
G09,FAM,N1,Unkn,CC_XX_D,35.08978785,NaN
G10,FAM,N1,Unkn,CC_XX_D,35.56064353,NaN
G11,FAM,N1,Unkn,CC_XX_D,35.2765392,NaN
G13,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G14,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G15,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G16,FAM,N2,Unkn,MI_XX_D,36.78197654,NaN
G17,FAM,N2,Unkn,MI_XX_D,37.60642837,NaN
G18,FAM,N2,Unkn,MI_XX_D,37.92558774,NaN
G19,FAM,N2,Unkn,CC_XX_D,36.60836495,NaN
G20,FAM,N2,Unkn,CC_XX_D,38.94604677,NaN
G21,FAM,BCOV,Unkn,CG,37.78958641,NaN
G22,FAM,BCOV,Unkn,CG,18.72530374,NaN
G23,FAM,BCOV,Unkn,CG,18.87357878,NaN
G24,FAM,BCOV,Unkn,CG,19.02056454,NaN
I01,FAM,N1,Unkn,NO_XX_E,38.93490569,NaN
I02,FAM,N1,Unkn,NO_XX_E,37.10447679,NaN
I03,FAM,N1,Unkn,NO_XX_E,36.8962026,NaN
I05,FAM,N1,Unkn,MI_XX_E,35.12823287,NaN
I06,FAM,N1,Unkn,MI_XX_E,35.98093987,NaN
I07,FAM,N1,Unkn,MI_XX_E,35.41419106,NaN
I09,FAM,N1,Unkn,CC_XX_E,35.0967013,NaN
I10,FAM,N1,Unkn,CC_XX_E,36.04782289,NaN
I11,FAM,N1,Unkn,CC_XX_E,35.19713057,NaN
I13,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I14,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I15,FAM,N2,Unkn,NO_XX_E,NaN,NaN
I16,FAM,N2,Unkn,MI_XX_E,36.62237288,NaN
I17,FAM,N2,Unkn,MI_XX_E,37.20363795,NaN
I18,FAM,N2,Unkn,MI_XX_E,37.0083226,NaN
I19,FAM,N2,Unkn,CC_XX_E,38.71696826,NaN
I20,FAM,N2,Unkn,CC_XX_E,37.66907685,NaN
I21,FAM,N2,Unkn,CC_XX_E,36.98512768,NaN
I22,FAM,BCOV,Unkn,NO_XX_RNA,4.840776227,NaN
I23,FAM,BCOV,Unkn,NO_XX_RNA,4.915194671,NaN
I24,FAM,BCOV,Unkn,NO_XX_RNA,5.104894334,NaN
K01,FAM,N1,Unkn,NO_XX_F,39.31768448,NaN
K02,FAM,N1,Unkn,NO_XX_F,37.78364305,NaN
K03,FAM,N1,Unkn,NO_XX_F,NaN,NaN
K05,FAM,N1,Unkn,MI_XX_F,36.71424592,NaN
K06,FAM,N1,Unkn,MI_XX_F,35.73769715,NaN
K07,FAM,N1,Unkn,MI_XX_F,35.66808972,NaN
K09,FAM,N1,Unkn,CC_XX_F,36.62954154,NaN
K10,FAM,N1,Unkn,CC_XX_F,36.64853962,NaN
K11,FAM,N1,Unkn,CC_XX_F,36.51591203,NaN
K13,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K14,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K15,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K16,FAM,N2,Unkn,MI_XX_F,39.58906594,NaN
K17,FAM,N2,Unkn,MI_XX_F,37.29714401,NaN
K18,FAM,N2,Unkn,MI_XX_F,38.22671444,NaN
K19,FAM,N2,Unkn,CC_XX_F,38.42747386,NaN
K20,FAM,N2,Unkn,CC_XX_F,38.18334778,NaN
K21,FAM,N2,Unkn,CC_XX_F,39.01698941,NaN
K22,FAM,BCOV,Unkn,MI_XX_RNA,5.078898085,NaN
K23,FAM,BCOV,Unkn,MI_XX_RNA,5.054035258,NaN
K24,FAM,BCOV,Unkn,MI_XX_RNA,3.003864544,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M22,FAM,BCOV,Unkn,CC_XX_RNA,4.570883567,NaN
M23,FAM,BCOV,Unkn,CC_XX_RNA,4.809904726,NaN
M24,FAM,BCOV,Unkn,CC_XX_RNA,4.699318614,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,15.04782875,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,14.55053758,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,14.47798827,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,16.87460381,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,16.55543516,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,16.52294237,NaN
O22,FAM,BCOV,Unkn,H20_XX_RNA,4.25158565,NaN
