Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_93A,NaN,NaN
A02,FAM,N1,Unkn,NO_93A,NaN,NaN
A03,FAM,N1,Unkn,NO_93A,NaN,NaN
A05,FAM,N1,Unkn,MI_93A,38.88776978,NaN
A06,FAM,N1,Unkn,MI_93A,NaN,NaN
A07,FAM,N1,Unkn,MI_93A,NaN,NaN
A09,FAM,N1,Unkn,CC_93_A,NaN,NaN
A10,FAM,N1,Unkn,CC_93_A,37.56200101,NaN
A11,FAM,N1,Unkn,CC_93_A,39.01368021,NaN
A13,FAM,N2,Unkn,NO_93A,NaN,NaN
A14,FAM,N2,Unkn,NO_93A,NaN,NaN
A15,FAM,N2,Unkn,NO_93A,NaN,NaN
A16,FAM,N2,Unkn,MI_93A,NaN,NaN
A17,FAM,N2,Unkn,MI_93A,NaN,NaN
A18,FAM,N2,Unkn,MI_93A,NaN,NaN
A19,FAM,N2,Unkn,CC_93_A,NaN,NaN
A20,FAM,N2,Unkn,CC_93_A,NaN,NaN
A21,FAM,N2,Unkn,CC_93_A,NaN,NaN
C01,FAM,N1,Unkn,NO_93B,NaN,NaN
C02,FAM,N1,Unkn,NO_93B,NaN,NaN
C03,FAM,N1,Unkn,NO_93B,NaN,NaN
C05,FAM,N1,Unkn,MI_93B,NaN,NaN
C06,FAM,N1,Unkn,MI_93B,NaN,NaN
C07,FAM,N1,Unkn,MI_93B,NaN,NaN
C09,FAM,N1,Unkn,CC_93B,37.61489941,NaN
C10,FAM,N1,Unkn,CC_93B,38.9587761,NaN
C11,FAM,N1,Unkn,CC_93B,38.19600917,NaN
C13,FAM,N2,Unkn,NO_93B,NaN,NaN
C14,FAM,N2,Unkn,NO_93B,NaN,NaN
C15,FAM,N2,Unkn,NO_93B,NaN,NaN
C16,FAM,N2,Unkn,MI_93B,NaN,NaN
C17,FAM,N2,Unkn,MI_93B,NaN,NaN
C18,FAM,N2,Unkn,MI_93B,NaN,NaN
C19,FAM,N2,Unkn,CC_93B,NaN,NaN
C20,FAM,N2,Unkn,CC_93B,NaN,NaN
C21,FAM,N2,Unkn,CC_93B,NaN,NaN
E01,FAM,N1,Unkn,NO_93C,NaN,NaN
E02,FAM,N1,Unkn,NO_93C,NaN,NaN
E03,FAM,N1,Unkn,NO_93C,NaN,NaN
E05,FAM,N1,Unkn,MI_93C,NaN,NaN
E06,FAM,N1,Unkn,MI_93C,NaN,NaN
E07,FAM,N1,Unkn,MI_93C,NaN,NaN
E09,FAM,N1,Unkn,CC_93C,37.94018247,NaN
E10,FAM,N1,Unkn,CC_93C,36.71942569,NaN
E11,FAM,N1,Unkn,CC_93C,38.82547865,NaN
E13,FAM,N2,Unkn,NO_93C,NaN,NaN
E14,FAM,N2,Unkn,NO_93C,NaN,NaN
E15,FAM,N2,Unkn,NO_93C,NaN,NaN
E16,FAM,N2,Unkn,MI_93C,NaN,NaN
E17,FAM,N2,Unkn,MI_93C,NaN,NaN
E18,FAM,N2,Unkn,MI_93C,NaN,NaN
E19,FAM,N2,Unkn,CC_93C,NaN,NaN
E20,FAM,N2,Unkn,CC_93C,NaN,NaN
E21,FAM,N2,Unkn,CC_93C,NaN,NaN
G01,FAM,N1,Unkn,NO_93D,NaN,NaN
G02,FAM,N1,Unkn,NO_93D,NaN,NaN
G03,FAM,N1,Unkn,NO_93D,NaN,NaN
G05,FAM,N1,Unkn,MI_93D,NaN,NaN
G06,FAM,N1,Unkn,MI_93D,NaN,NaN
G07,FAM,N1,Unkn,MI_93D,NaN,NaN
G09,FAM,N1,Unkn,CC_93D,35.79088346,NaN
G10,FAM,N1,Unkn,CC_93D,36.17056059,NaN
G11,FAM,N1,Unkn,CC_93D,37.22714742,NaN
G13,FAM,N2,Unkn,NO_93D,NaN,NaN
G14,FAM,N2,Unkn,NO_93D,NaN,NaN
G15,FAM,N2,Unkn,NO_93D,NaN,NaN
G16,FAM,N2,Unkn,MI_93D,NaN,NaN
G17,FAM,N2,Unkn,MI_93D,NaN,NaN
G18,FAM,N2,Unkn,MI_93D,NaN,NaN
G19,FAM,N2,Unkn,CC_93D,39.17296203,NaN
G20,FAM,N2,Unkn,CC_93D,37.48921676,NaN
G21,FAM,N2,Unkn,CC_93D,38.33731765,NaN
I01,FAM,N1,Unkn,BLANK,NaN,NaN
I02,FAM,N1,Unkn,BLANK,NaN,NaN
I03,FAM,N1,Unkn,BLANK,NaN,NaN
I13,FAM,N2,Unkn,BLANK,NaN,NaN
I14,FAM,N2,Unkn,BLANK,NaN,NaN
I15,FAM,N2,Unkn,BLANK,NaN,NaN
K01,FAM,N1,Unkn,SARS-CoV-2,18.88246466,NaN
K02,FAM,N1,Unkn,SARS-CoV-2,18.78717667,NaN
K03,FAM,N1,Unkn,SARS-CoV-2,18.85790232,NaN
K13,FAM,N2,Unkn,SARS-CoV-2,20.04904355,NaN
K14,FAM,N2,Unkn,SARS-CoV-2,20.09334162,NaN
K15,FAM,N2,Unkn,SARS-CoV-2,20.06804028,NaN
