Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_194_A,35.69779303,NaN
A02,FAM,N1,Unkn,NO_194_A,36.45507596,NaN
A03,FAM,N1,Unkn,NO_194_A,36.19163379,NaN
A05,FAM,N1,Unkn,MI_194_A,35.47870096,NaN
A06,FAM,N1,Unkn,MI_194_A,35.46542036,NaN
A07,FAM,N1,Unkn,MI_194_A,37.01720672,NaN
A09,FAM,N1,Unkn,CC_194_A,36.86710144,NaN
A10,FAM,N1,Unkn,CC_194_A,37.4615079,NaN
A11,FAM,N1,Unkn,CC_194_A,37.16953664,NaN
A13,FAM,N2,Unkn,NO_194_A,38.92296886,NaN
A14,FAM,N2,Unkn,NO_194_A,38.86338646,NaN
A15,FAM,N2,Unkn,NO_194_A,37.1311727,NaN
A16,FAM,N2,Unkn,MI_194_A,38.06901316,NaN
A17,FAM,N2,Unkn,MI_194_A,38.21994653,NaN
A18,FAM,N2,Unkn,MI_194_A,39.08634433,NaN
A19,FAM,N2,Unkn,CC_194_A,NaN,NaN
A20,FAM,N2,Unkn,CC_194_A,39.66574257,NaN
A21,FAM,N2,Unkn,CC_194_A,NaN,NaN
A22,FAM,BCOV,Unkn,NO_194_B,29.17755396,NaN
A23,FAM,BCOV,Unkn,NO_194_B,29.26122594,NaN
A24,FAM,BCOV,Unkn,NO_194_B,29.01801835,NaN
C01,FAM,N1,Unkn,NO_194_B,36.88821459,NaN
C02,FAM,N1,Unkn,NO_194_B,36.4374976,NaN
C03,FAM,N1,Unkn,NO_194_B,36.95993747,NaN
C05,FAM,N1,Unkn,MI_194_B,36.15600501,NaN
C06,FAM,N1,Unkn,MI_194_B,37.7502608,NaN
C07,FAM,N1,Unkn,MI_194_B,36.85169256,NaN
C09,FAM,N1,Unkn,CC_194_B,37.93877335,NaN
C10,FAM,N1,Unkn,CC_194_B,36.36701655,NaN
C11,FAM,N1,Unkn,CC_194_B,35.36601015,NaN
C13,FAM,N2,Unkn,NO_194_B,39.69183219,NaN
C14,FAM,N2,Unkn,NO_194_B,39.14040979,NaN
C15,FAM,N2,Unkn,NO_194_B,39.54495194,NaN
C16,FAM,N2,Unkn,MI_194_B,39.27920172,NaN
C17,FAM,N2,Unkn,MI_194_B,37.6464875,NaN
C18,FAM,N2,Unkn,MI_194_B,38.59769878,NaN
C19,FAM,N2,Unkn,CC_194_B,38.69011328,NaN
C20,FAM,N2,Unkn,CC_194_B,37.93320854,NaN
C21,FAM,N2,Unkn,CC_194_B,NaN,NaN
C22,FAM,BCOV,Unkn,MI_194_B,29.53398141,NaN
C23,FAM,BCOV,Unkn,MI_194_B,29.43797798,NaN
C24,FAM,BCOV,Unkn,MI_194_B,30.12273826,NaN
E01,FAM,N1,Unkn,NO_194_C,36.09811126,NaN
E02,FAM,N1,Unkn,NO_194_C,37.52482346,NaN
E03,FAM,N1,Unkn,NO_194_C,35.91801387,NaN
E05,FAM,N1,Unkn,MI_194_C,36.19901591,NaN
E06,FAM,N1,Unkn,MI_194_C,35.28968498,NaN
E07,FAM,N1,Unkn,MI_194_C,35.60731256,NaN
E09,FAM,N1,Unkn,CC_194_C,36.43767327,NaN
E10,FAM,N1,Unkn,CC_194_C,36.47071142,NaN
E11,FAM,N1,Unkn,CC_194_C,36.01550589,NaN
E13,FAM,N2,Unkn,NO_194_C,39.61625467,NaN
E14,FAM,N2,Unkn,NO_194_C,NaN,NaN
E15,FAM,N2,Unkn,NO_194_C,39.83627196,NaN
E16,FAM,N2,Unkn,MI_194_C,38.18270389,NaN
E17,FAM,N2,Unkn,MI_194_C,37.59130441,NaN
E18,FAM,N2,Unkn,MI_194_C,38.26378438,NaN
E19,FAM,N2,Unkn,CC_194_C,37.64543222,NaN
E20,FAM,N2,Unkn,CC_194_C,37.98090717,NaN
E21,FAM,N2,Unkn,CC_194_C,37.29352696,NaN
E22,FAM,BCOV,Unkn,CC_194_B,22.55560866,NaN
E23,FAM,BCOV,Unkn,CC_194_B,22.20947626,NaN
E24,FAM,BCOV,Unkn,CC_194_B,21.99791349,NaN
G01,FAM,N1,Unkn,NO_194_D,36.82252184,NaN
G02,FAM,N1,Unkn,NO_194_D,36.19796796,NaN
G03,FAM,N1,Unkn,NO_194_D,37.09139643,NaN
G05,FAM,N1,Unkn,MI_194_D,37.49548473,NaN
G06,FAM,N1,Unkn,MI_194_D,36.17337551,NaN
G07,FAM,N1,Unkn,MI_194_D,36.2791267,NaN
G09,FAM,N1,Unkn,CC_194_D,37.18958806,NaN
G10,FAM,N1,Unkn,CC_194_D,36.38734194,NaN
G11,FAM,N1,Unkn,CC_194_D,36.29833079,NaN
G13,FAM,N2,Unkn,NO_194_D,38.55711283,NaN
G14,FAM,N2,Unkn,NO_194_D,39.02946519,NaN
G15,FAM,N2,Unkn,NO_194_D,38.65504855,NaN
G16,FAM,N2,Unkn,MI_194_D,39.41045408,NaN
G17,FAM,N2,Unkn,MI_194_D,38.91798009,NaN
G18,FAM,N2,Unkn,MI_194_D,38.43362388,NaN
G19,FAM,N2,Unkn,CC_194_D,38.72427383,NaN
G20,FAM,N2,Unkn,CC_194_D,37.59955797,NaN
G21,FAM,N2,Unkn,CC_194_D,38.00344557,NaN
G22,FAM,BCOV,Unkn,CG_194,19.79509178,NaN
G23,FAM,BCOV,Unkn,CG_194,19.73287286,NaN
G24,FAM,BCOV,Unkn,CG_194,22.07336476,NaN
I01,FAM,N1,Unkn,NO_194_E,37.6168445,NaN
I02,FAM,N1,Unkn,NO_194_E,38.40199944,NaN
I03,FAM,N1,Unkn,NO_194_E,38.15264648,NaN
I05,FAM,N1,Unkn,MI_194_E,36.10262664,NaN
I06,FAM,N1,Unkn,MI_194_E,35.72568819,NaN
I07,FAM,N1,Unkn,MI_194_E,34.88618133,NaN
I09,FAM,N1,Unkn,CC_194_E,38.32205962,NaN
I10,FAM,N1,Unkn,CC_194_E,37.38879747,NaN
I11,FAM,N1,Unkn,CC_194_E,37.43945994,NaN
I13,FAM,N2,Unkn,NO_194_E,NaN,NaN
I14,FAM,N2,Unkn,NO_194_E,NaN,NaN
I15,FAM,N2,Unkn,NO_194_E,NaN,NaN
I16,FAM,N2,Unkn,MI_194_E,39.7906457,NaN
I17,FAM,N2,Unkn,MI_194_E,38.15158644,NaN
I18,FAM,N2,Unkn,MI_194_E,38.2644098,NaN
I19,FAM,N2,Unkn,CC_194_E,39.78511304,NaN
I20,FAM,N2,Unkn,CC_194_E,39.31608744,NaN
I21,FAM,N2,Unkn,CC_194_E,NaN,NaN
I22,FAM,BCOV,Unkn,NO_RNA_194,8.985278874,NaN
I23,FAM,BCOV,Unkn,NO_RNA_194,6.130707245,NaN
I24,FAM,BCOV,Unkn,NO_RNA_194,6.641781685,NaN
K01,FAM,N1,Unkn,NO_194_F,37.51575514,NaN
K02,FAM,N1,Unkn,NO_194_F,37.5009911,NaN
K03,FAM,N1,Unkn,NO_194_F,37.06451763,NaN
K05,FAM,N1,Unkn,MI_194_F,35.7969696,NaN
K06,FAM,N1,Unkn,MI_194_F,35.19665842,NaN
K07,FAM,N1,Unkn,MI_194_F,35.45800472,NaN
K09,FAM,N1,Unkn,CC_194_F,36.0599153,NaN
K10,FAM,N1,Unkn,CC_194_F,35.89411052,NaN
K11,FAM,N1,Unkn,CC_194_F,36.59588413,NaN
K13,FAM,N2,Unkn,NO_194_F,39.30496526,NaN
K14,FAM,N2,Unkn,NO_194_F,39.31795689,NaN
K15,FAM,N2,Unkn,NO_194_F,38.69008117,NaN
K16,FAM,N2,Unkn,MI_194_F,37.41432165,NaN
K17,FAM,N2,Unkn,MI_194_F,38.26079973,NaN
K18,FAM,N2,Unkn,MI_194_F,38.39335893,NaN
K19,FAM,N2,Unkn,CC_194_F,36.70759506,NaN
K20,FAM,N2,Unkn,CC_194_F,38.20431813,NaN
K21,FAM,N2,Unkn,CC_194_F,39.00019488,NaN
K22,FAM,BCOV,Unkn,MI_RNA_194,7.208032111,NaN
K23,FAM,BCOV,Unkn,MI_RNA_194,3.401300585,NaN
K24,FAM,BCOV,Unkn,MI_RNA_194,5.179250744,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M22,FAM,BCOV,Unkn,CC_RNA_194,6.802907611,NaN
M23,FAM,BCOV,Unkn,CC_RNA_194,9.131528825,NaN
M24,FAM,BCOV,Unkn,CC_RNA_194,7.002368545,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,19.54141803,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,19.52147512,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,19.66057098,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,20.72351061,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,20.80976472,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,20.76655526,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_194,6.822520901,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_194,8.347187545,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_194,NaN,NaN
