Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_199_A,37.96559287,NaN
A02,FAM,N1,Unkn,NO_199_A,38.3667441,NaN
A03,FAM,N1,Unkn,NO_199_A,38.34565926,NaN
A05,FAM,N1,Unkn,MI_199_A,35.73655701,NaN
A06,FAM,N1,Unkn,MI_199_A,35.76601733,NaN
A07,FAM,N1,Unkn,MI_199_A,35.38343387,NaN
A09,FAM,N1,Unkn,CC_199_A,36.49571312,NaN
A10,FAM,N1,Unkn,CC_199_A,36.44996301,NaN
A11,FAM,N1,Unkn,CC_199_A,35.79080572,NaN
A13,FAM,N2,Unkn,NO_199_A,NaN,NaN
A14,FAM,N2,Unkn,NO_199_A,NaN,NaN
A15,FAM,N2,Unkn,NO_199_A,39.1065185,NaN
A16,FAM,N2,Unkn,MI_199_A,36.75188366,NaN
A17,FAM,N2,Unkn,MI_199_A,37.6493476,NaN
A18,FAM,N2,Unkn,MI_199_A,37.18711336,NaN
A19,FAM,N2,Unkn,CC_199_A,37.57829378,NaN
A20,FAM,N2,Unkn,CC_199_A,38.24344018,NaN
A21,FAM,N2,Unkn,CC_199_A,38.39028558,NaN
A22,FAM,BCOV,Unkn,NO_199_B,30.53706508,NaN
A23,FAM,BCOV,Unkn,NO_199_B,30.56469682,NaN
A24,FAM,BCOV,Unkn,NO_199_B,30.3652799,NaN
C01,FAM,N1,Unkn,NO_199_B,38.57006275,NaN
C02,FAM,N1,Unkn,NO_199_B,38.26602028,NaN
C03,FAM,N1,Unkn,NO_199_B,38.60531007,NaN
C05,FAM,N1,Unkn,MI_199_B,35.30946574,NaN
C06,FAM,N1,Unkn,MI_199_B,36.05583628,NaN
C07,FAM,N1,Unkn,MI_199_B,36.11934715,NaN
C09,FAM,N1,Unkn,CC_199_B,34.76951819,NaN
C10,FAM,N1,Unkn,CC_199_B,34.54822537,NaN
C11,FAM,N1,Unkn,CC_199_B,35.59206645,NaN
C13,FAM,N2,Unkn,NO_199_B,39.64337882,NaN
C14,FAM,N2,Unkn,NO_199_B,38.37213262,NaN
C15,FAM,N2,Unkn,NO_199_B,38.99725278,NaN
C16,FAM,N2,Unkn,MI_199_B,37.23235235,NaN
C17,FAM,N2,Unkn,MI_199_B,37.5456652,NaN
C18,FAM,N2,Unkn,MI_199_B,37.10320718,NaN
C19,FAM,N2,Unkn,CC_199_B,36.44210792,NaN
C20,FAM,N2,Unkn,CC_199_B,36.71529537,NaN
C21,FAM,N2,Unkn,CC_199_B,36.54987706,NaN
C22,FAM,BCOV,Unkn,MI_199_B,29.71911569,NaN
C23,FAM,BCOV,Unkn,MI_199_B,29.67994654,NaN
C24,FAM,BCOV,Unkn,MI_199_B,29.62149619,NaN
E01,FAM,N1,Unkn,NO_199_C,37.28448799,NaN
E02,FAM,N1,Unkn,NO_199_C,37.87235697,NaN
E03,FAM,N1,Unkn,NO_199_C,36.58730911,NaN
E05,FAM,N1,Unkn,MI_199_C,35.50738032,NaN
E06,FAM,N1,Unkn,MI_199_C,35.04506284,NaN
E07,FAM,N1,Unkn,MI_199_C,35.33877802,NaN
E09,FAM,N1,Unkn,CC_199_C,36.15306251,NaN
E10,FAM,N1,Unkn,CC_199_C,35.71413675,NaN
E11,FAM,N1,Unkn,CC_199_C,36.62981126,NaN
E13,FAM,N2,Unkn,NO_199_C,38.87701661,NaN
E14,FAM,N2,Unkn,NO_199_C,39.2092991,NaN
