Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_222_A,34.48743938,NaN
A02,FAM,N1,Unkn,NO_222_A,35.13791136,NaN
A03,FAM,N1,Unkn,NO_222_A,34.61430647,NaN
A05,FAM,N1,Unkn,MI_222_A,38.90516026,NaN
A06,FAM,N1,Unkn,MI_222_A,38.23656094,NaN
A07,FAM,N1,Unkn,MI_222_A,37.22064334,NaN
A09,FAM,N1,Unkn,CC_222_A,38.70324467,NaN
A10,FAM,N1,Unkn,CC_222_A,35.34648471,NaN
A11,FAM,N1,Unkn,CC_222_A,36.95717318,NaN
A13,FAM,N2,Unkn,NO_222_A,NaN,NaN
A14,FAM,N2,Unkn,NO_222_A,NaN,NaN
A15,FAM,N2,Unkn,NO_222_A,NaN,NaN
A16,FAM,N2,Unkn,MI_222_A,39.66359664,NaN
A17,FAM,N2,Unkn,MI_222_A,39.68765295,NaN
A18,FAM,N2,Unkn,MI_222_A,NaN,NaN
A19,FAM,N2,Unkn,CC_222_A,38.39744579,NaN
A20,FAM,N2,Unkn,CC_222_A,37.82167068,NaN
A21,FAM,N2,Unkn,CC_222_A,37.37031104,NaN
A22,FAM,BCOV,Unkn,NO_222_B,28.56844951,NaN
A23,FAM,BCOV,Unkn,NO_222_B,28.62172743,NaN
A24,FAM,BCOV,Unkn,NO_222_B,28.53027038,NaN
C01,FAM,N1,Unkn,NO_222_B,NaN,NaN
C02,FAM,N1,Unkn,NO_222_B,NaN,NaN
C03,FAM,N1,Unkn,NO_222_B,NaN,NaN
C05,FAM,N1,Unkn,MI_222_B,38.93141011,NaN
C06,FAM,N1,Unkn,MI_222_B,38.65238721,NaN
C07,FAM,N1,Unkn,MI_222_B,38.11119875,NaN
C09,FAM,N1,Unkn,CC_222_B,38.49196815,NaN
C10,FAM,N1,Unkn,CC_222_B,37.09098436,NaN
C11,FAM,N1,Unkn,CC_222_B,38.49832944,NaN
C13,FAM,N2,Unkn,NO_222_B,NaN,NaN
C14,FAM,N2,Unkn,NO_222_B,NaN,NaN
C15,FAM,N2,Unkn,NO_222_B,NaN,NaN
C16,FAM,N2,Unkn,MI_222_B,38.55684362,NaN
C17,FAM,N2,Unkn,MI_222_B,38.03227682,NaN
C18,FAM,N2,Unkn,MI_222_B,NaN,NaN
C19,FAM,N2,Unkn,CC_222_B,NaN,NaN
C20,FAM,N2,Unkn,CC_222_B,37.76976173,NaN
C21,FAM,N2,Unkn,CC_222_B,37.07295386,NaN
C22,FAM,BCOV,Unkn,MI_222_B,28.79293958,NaN
C23,FAM,BCOV,Unkn,MI_222_B,28.83366515,NaN
C24,FAM,BCOV,Unkn,MI_222_B,28.6431578,NaN
E01,FAM,N1,Unkn,NO_222_C,NaN,NaN
E02,FAM,N1,Unkn,NO_222_C,35.98789252,NaN
E03,FAM,N1,Unkn,NO_222_C,35.19784793,NaN
E05,FAM,N1,Unkn,MI_222_C,36.92352116,NaN
E06,FAM,N1,Unkn,MI_222_C,37.38188119,NaN
E07,FAM,N1,Unkn,MI_222_C,37.48370546,NaN
E09,FAM,N1,Unkn,CC_222_C,37.21592283,NaN
E10,FAM,N1,Unkn,CC_222_C,37.1069834,NaN
E11,FAM,N1,Unkn,CC_222_C,38.93462742,NaN
E13,FAM,N2,Unkn,NO_222_C,39.62524479,NaN
E14,FAM,N2,Unkn,NO_222_C,NaN,NaN
E15,FAM,N2,Unkn,NO_222_C,NaN,NaN
E16,FAM,N2,Unkn,MI_222_C,35.67989372,NaN
E17,FAM,N2,Unkn,MI_222_C,35.07673367,NaN
E18,FAM,N2,Unkn,MI_222_C,33.69494465,NaN
E19,FAM,N2,Unkn,CC_222_C,38.19117234,NaN
E20,FAM,N2,Unkn,CC_222_C,38.19676836,NaN
E21,FAM,N2,Unkn,CC_222_C,39.55219658,NaN
E22,FAM,BCOV,Unkn,CC_222_B,28.23842574,NaN
E23,FAM,BCOV,Unkn,CC_222_B,28.26182826,NaN
E24,FAM,BCOV,Unkn,CC_222_B,28.26687187,NaN
G01,FAM,N1,Unkn,NO_222_D,37.19849041,NaN
G02,FAM,N1,Unkn,NO_222_D,38.1606416,NaN
G03,FAM,N1,Unkn,NO_222_D,38.21902642,NaN
G05,FAM,N1,Unkn,MI_222_D,38.45228653,NaN
G06,FAM,N1,Unkn,MI_222_D,38.28009193,NaN
G07,FAM,N1,Unkn,MI_222_D,35.08204285,NaN
G09,FAM,N1,Unkn,CC_222_D,NaN,NaN
G10,FAM,N1,Unkn,CC_222_D,36.03500105,NaN
G11,FAM,N1,Unkn,CC_222_D,36.98623327,NaN
G13,FAM,N2,Unkn,NO_222_D,39.93039539,NaN
G14,FAM,N2,Unkn,NO_222_D,38.48295787,NaN
G15,FAM,N2,Unkn,NO_222_D,NaN,NaN
G16,FAM,N2,Unkn,MI_222_D,NaN,NaN
G17,FAM,N2,Unkn,MI_222_D,NaN,NaN
G18,FAM,N2,Unkn,MI_222_D,38.42908655,NaN
G19,FAM,N2,Unkn,CC_222_D,37.32940699,NaN
G20,FAM,N2,Unkn,CC_222_D,38.61903397,NaN
G21,FAM,N2,Unkn,CC_222_D,39.64948677,NaN
G22,FAM,BCOV,Unkn,CG_222,19.66025898,NaN
G23,FAM,BCOV,Unkn,CG_222,19.76134658,NaN
G24,FAM,BCOV,Unkn,CG_222,19.84966322,NaN
I01,FAM,N1,Unkn,NO_222_E,NaN,NaN
I02,FAM,N1,Unkn,NO_222_E,NaN,NaN
I03,FAM,N1,Unkn,NO_222_E,NaN,NaN
I05,FAM,N1,Unkn,MI_222_E,NaN,NaN
I06,FAM,N1,Unkn,MI_222_E,38.04372079,NaN
I07,FAM,N1,Unkn,MI_222_E,37.70034512,NaN
I09,FAM,N1,Unkn,CC_222_E,37.51733948,NaN
I10,FAM,N1,Unkn,CC_222_E,36.30969864,NaN
I11,FAM,N1,Unkn,CC_222_E,36.49918269,NaN
I13,FAM,N2,Unkn,NO_222_E,NaN,NaN
I14,FAM,N2,Unkn,NO_222_E,39.6683708,NaN
I15,FAM,N2,Unkn,NO_222_E,38.25219595,NaN
I16,FAM,N2,Unkn,MI_222_E,NaN,NaN
I17,FAM,N2,Unkn,MI_222_E,39.66487981,NaN
I18,FAM,N2,Unkn,MI_222_E,39.63241839,NaN
I19,FAM,N2,Unkn,CC_222_E,36.24339534,NaN
I20,FAM,N2,Unkn,CC_222_E,36.83801217,NaN
I21,FAM,N2,Unkn,CC_222_E,37.00444891,NaN
I22,FAM,BCOV,Unkn,NO_RNA_222,8.13179251,NaN
I23,FAM,BCOV,Unkn,NO_RNA_222,8.014505243,NaN
I24,FAM,BCOV,Unkn,NO_RNA_222,8.100791418,NaN
K01,FAM,N1,Unkn,NO_222_F,NaN,NaN
K02,FAM,N1,Unkn,NO_222_F,NaN,NaN
K03,FAM,N1,Unkn,NO_222_F,NaN,NaN
K05,FAM,N1,Unkn,MI_222_F,38.50038752,NaN
K06,FAM,N1,Unkn,MI_222_F,37.10836169,NaN
K07,FAM,N1,Unkn,MI_222_F,38.81019706,NaN
K09,FAM,N1,Unkn,CC_222_F,37.37242422,NaN
K10,FAM,N1,Unkn,CC_222_F,36.15302102,NaN
K11,FAM,N1,Unkn,CC_222_F,36.90649143,NaN
K13,FAM,N2,Unkn,NO_222_F,29.35786664,NaN
K14,FAM,N2,Unkn,NO_222_F,34.82081108,NaN
K15,FAM,N2,Unkn,NO_222_F,28.62991876,NaN
K16,FAM,N2,Unkn,MI_222_F,37.97344572,NaN
K17,FAM,N2,Unkn,MI_222_F,NaN,NaN
K18,FAM,N2,Unkn,MI_222_F,35.30148165,NaN
K19,FAM,N2,Unkn,CC_222_F,38.24782346,NaN
K20,FAM,N2,Unkn,CC_222_F,37.7802342,NaN
K21,FAM,N2,Unkn,CC_222_F,36.29084153,NaN
K22,FAM,BCOV,Unkn,MI_RNA_222,7.949521718,NaN
