Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_210_A,36.74213078,NaN
A02,FAM,N1,Unkn,NO_210_A,37.75872731,NaN
A03,FAM,N1,Unkn,NO_210_A,37.93157808,NaN
A04,FAM,N1,Unkn,MI_210_A,36.98609018,NaN
A05,FAM,N1,Unkn,MI_210_A,37.2042179,NaN
A06,FAM,N1,Unkn,MI_210_A,36.90289722,NaN
A07,FAM,N1,Unkn,CC_210_A,35.73432666,NaN
A08,FAM,N1,Unkn,CC_210_A,36.5961828,NaN
A09,FAM,N1,Unkn,CC_210_A,35.87473044,NaN
A11,FAM,N2,Unkn,NO_210_A,39.29433104,NaN
A12,FAM,N2,Unkn,NO_210_A,38.94525727,NaN
A13,FAM,N2,Unkn,NO_210_A,39.27551349,NaN
A14,FAM,N2,Unkn,MI_210_A,38.25226673,NaN
A15,FAM,N2,Unkn,MI_210_A,39.29026362,NaN
A16,FAM,N2,Unkn,MI_210_A,NaN,NaN
A17,FAM,N2,Unkn,CC_210_A,38.80703287,NaN
A18,FAM,N2,Unkn,CC_210_A,38.77136497,NaN
A19,FAM,N2,Unkn,CC_210_A,NaN,NaN
A21,FAM,BCOV,Unkn,CG_210,19.43500832,NaN
A22,FAM,BCOV,Unkn,CG_210,19.58635988,NaN
A23,FAM,BCOV,Unkn,CG_210,19.61989498,NaN
C01,FAM,N1,Unkn,NO_210_B,36.00085299,NaN
C02,FAM,N1,Unkn,NO_210_B,36.59832904,NaN
C03,FAM,N1,Unkn,NO_210_B,38.44586662,NaN
C04,FAM,N1,Unkn,MI_210_B,36.24356866,NaN
C05,FAM,N1,Unkn,MI_210_B,35.87115585,NaN
C06,FAM,N1,Unkn,MI_210_B,37.26342323,NaN
C07,FAM,N1,Unkn,CC_210_B,36.54795955,NaN
C08,FAM,N1,Unkn,CC_210_B,36.461431,NaN
C09,FAM,N1,Unkn,CC_210_B,36.37260641,NaN
C11,FAM,N2,Unkn,NO_210_B,38.64062025,NaN
C12,FAM,N2,Unkn,NO_210_B,NaN,NaN
C13,FAM,N2,Unkn,NO_210_B,37.72906982,NaN
C14,FAM,N2,Unkn,MI_210_B,NaN,NaN
C15,FAM,N2,Unkn,MI_210_B,38.71870686,NaN
C16,FAM,N2,Unkn,MI_210_B,38.8947743,NaN
C17,FAM,N2,Unkn,CC_210_B,37.33581889,NaN
C18,FAM,N2,Unkn,CC_210_B,37.4888269,NaN
C19,FAM,N2,Unkn,CC_210_B,38.12495813,NaN
C21,FAM,BCOV,Unkn,NO_210_B,28.23216276,NaN
C22,FAM,BCOV,Unkn,NO_210_B,28.49142655,NaN
C23,FAM,BCOV,Unkn,NO_210_B,28.25762182,NaN
E01,FAM,N1,Unkn,NO_210_C,NaN,NaN
E02,FAM,N1,Unkn,NO_210_C,37.76183858,NaN
E03,FAM,N1,Unkn,NO_210_C,38.020053,NaN
E04,FAM,N1,Unkn,MI_210_C,NaN,NaN
E05,FAM,N1,Unkn,MI_210_C,37.06665098,NaN
E06,FAM,N1,Unkn,MI_210_C,35.58611274,NaN
E07,FAM,N1,Unkn,CC_210_C,36.25917744,NaN
E08,FAM,N1,Unkn,CC_210_C,37.29206077,NaN
E09,FAM,N1,Unkn,CC_210_C,NaN,NaN
E11,FAM,N2,Unkn,NO_210_C,38.36976036,NaN
E12,FAM,N2,Unkn,NO_210_C,38.84298422,NaN
E13,FAM,N2,Unkn,NO_210_C,38.64544809,NaN
E14,FAM,N2,Unkn,MI_210_C,38.49815157,NaN
E15,FAM,N2,Unkn,MI_210_C,37.73189909,NaN
E16,FAM,N2,Unkn,MI_210_C,39.10329576,NaN
E17,FAM,N2,Unkn,CC_210_C,37.92183884,NaN
E18,FAM,N2,Unkn,CC_210_C,39.62484271,NaN
E19,FAM,N2,Unkn,CC_210_C,NaN,NaN
E21,FAM,BCOV,Unkn,MI_210_B,28.32978251,NaN
E22,FAM,BCOV,Unkn,MI_210_B,28.52509435,NaN
E23,FAM,BCOV,Unkn,MI_210_B,28.42510873,NaN
G01,FAM,N1,Unkn,NO_210_D,38.61673036,NaN
G02,FAM,N1,Unkn,NO_210_D,36.64178657,NaN
G03,FAM,N1,Unkn,NO_210_D,38.41162477,NaN
G04,FAM,N1,Unkn,MI_210_D,39.61784733,NaN
G05,FAM,N1,Unkn,MI_210_D,37.18012958,NaN
G06,FAM,N1,Unkn,MI_210_D,36.23853706,NaN
G07,FAM,N1,Unkn,CC_210_D,39.06369138,NaN
G08,FAM,N1,Unkn,CC_210_D,36.24258287,NaN
G09,FAM,N1,Unkn,CC_210_D,37.03011751,NaN
G11,FAM,N2,Unkn,NO_210_D,39.8347444,NaN
G12,FAM,N2,Unkn,NO_210_D,36.15056347,NaN
G13,FAM,N2,Unkn,NO_210_D,37.74497801,NaN
G14,FAM,N2,Unkn,MI_210_D,37.95488185,NaN
G15,FAM,N2,Unkn,MI_210_D,38.6677158,NaN
G16,FAM,N2,Unkn,MI_210_D,38.73926834,NaN
G17,FAM,N2,Unkn,CC_210_D,37.26579167,NaN
G18,FAM,N2,Unkn,CC_210_D,39.20279283,NaN
G19,FAM,N2,Unkn,CC_210_D,39.44003031,NaN
G21,FAM,BCOV,Unkn,CC_210_B,28.13931352,NaN
G22,FAM,BCOV,Unkn,CC_210_B,28.18149035,NaN
G23,FAM,BCOV,Unkn,CC_210_B,27.87364105,NaN
I01,FAM,N1,Unkn,NO_210_E,37.4777945,NaN
I02,FAM,N1,Unkn,NO_210_E,NaN,NaN
I03,FAM,N1,Unkn,NO_210_E,37.0476093,NaN
I04,FAM,N1,Unkn,MI_210_E,37.42353532,NaN
I05,FAM,N1,Unkn,MI_210_E,35.43063475,NaN
I06,FAM,N1,Unkn,MI_210_E,37.5430035,NaN
I07,FAM,N1,Unkn,CC_210_E,37.0902028,NaN
I08,FAM,N1,Unkn,CC_210_E,37.46677856,NaN
I09,FAM,N1,Unkn,CC_210_E,35.57350136,NaN
I11,FAM,N2,Unkn,NO_210_E,NaN,NaN
I12,FAM,N2,Unkn,NO_210_E,39.42103223,NaN
I13,FAM,N2,Unkn,NO_210_E,37.52689124,NaN
I14,FAM,N2,Unkn,MI_210_E,36.30696914,NaN
I15,FAM,N2,Unkn,MI_210_E,NaN,NaN
I16,FAM,N2,Unkn,MI_210_E,NaN,NaN
I17,FAM,N2,Unkn,CC_210_E,38.91847824,NaN
I18,FAM,N2,Unkn,CC_210_E,38.13278227,NaN
I19,FAM,N2,Unkn,CC_210_E,38.09138962,NaN
K01,FAM,N1,Unkn,NO_210_F,37.06563177,NaN
K02,FAM,N1,Unkn,NO_210_F,36.30950858,NaN
K03,FAM,N1,Unkn,NO_210_F,NaN,NaN
K04,FAM,N1,Unkn,MI_210_F,NaN,NaN
K05,FAM,N1,Unkn,MI_210_F,NaN,NaN
K06,FAM,N1,Unkn,MI_210_F,NaN,NaN
K07,FAM,N1,Unkn,CC_210_F,37.15123052,NaN
K08,FAM,N1,Unkn,CC_210_F,36.31531654,NaN
K09,FAM,N1,Unkn,CC_210_F,36.47495846,NaN
K11,FAM,N2,Unkn,NO_210_F,37.60243558,NaN
K12,FAM,N2,Unkn,NO_210_F,39.94075257,NaN
K13,FAM,N2,Unkn,NO_210_F,NaN,NaN
K14,FAM,N2,Unkn,MI_210_F,39.27030722,NaN
K15,FAM,N2,Unkn,MI_210_F,38.58381435,NaN
K16,FAM,N2,Unkn,MI_210_F,36.48069065,NaN
K17,FAM,N2,Unkn,CC_210_F,37.07458833,NaN
K18,FAM,N2,Unkn,CC_210_F,39.6698168,NaN
K19,FAM,N2,Unkn,CC_210_F,37.11748841,NaN
M01,FAM,N1,Unkn,BLANK_210,NaN,NaN
M02,FAM,N1,Unkn,BLANK_210,NaN,NaN
M03,FAM,N1,Unkn,BLANK_210,NaN,NaN
M11,FAM,N2,Unkn,BLANK_210,NaN,NaN
M12,FAM,N2,Unkn,BLANK_210,NaN,NaN
M13,FAM,N2,Unkn,BLANK_210,NaN,NaN
