Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_135,37.44464647,NaN
A02,FAM,N1,Unkn,NO_135,NaN,NaN
A03,FAM,N1,Unkn,NO_135,36.67260279,NaN
A05,FAM,N1,Unkn,MI_135,33.25100695,NaN
A06,FAM,N1,Unkn,MI_135,33.13953153,NaN
A07,FAM,N1,Unkn,MI_135,33.12911351,NaN
A09,FAM,N1,Unkn,CC_135,37.73805009,NaN
A10,FAM,N1,Unkn,CC_135,37.78748939,NaN
A11,FAM,N1,Unkn,CC_135,36.39586107,NaN
C01,FAM,N1,Unkn,NO_135,37.17734255,NaN
C02,FAM,N1,Unkn,NO_135,37.84295412,NaN
C03,FAM,N1,Unkn,NO_135,NaN,NaN
C05,FAM,N1,Unkn,MI_135,36.70643881,NaN
C06,FAM,N1,Unkn,MI_135,38.64524122,NaN
C07,FAM,N1,Unkn,MI_135,37.04680649,NaN
C09,FAM,N1,Unkn,CC_135,35.85301645,NaN
C10,FAM,N1,Unkn,CC_135,NaN,NaN
C11,FAM,N1,Unkn,CC_135,36.28743049,NaN
E01,FAM,N1,Unkn,NO_135,NaN,NaN
E02,FAM,N1,Unkn,NO_135,38.23025449,NaN
E03,FAM,N1,Unkn,NO_135,37.21760947,NaN
E05,FAM,N1,Unkn,MI_135,36.71961106,NaN
E06,FAM,N1,Unkn,MI_135,37.53792885,NaN
E07,FAM,N1,Unkn,MI_135,37.07597918,NaN
E09,FAM,N1,Unkn,CC_135,37.04684872,NaN
E10,FAM,N1,Unkn,CC_135,37.67471006,NaN
E11,FAM,N1,Unkn,CC_135,36.07103539,NaN
G01,FAM,N2,Unkn,NO_135,NaN,NaN
G02,FAM,N2,Unkn,NO_135,NaN,NaN
G03,FAM,N2,Unkn,NO_135,NaN,NaN
G05,FAM,N2,Unkn,MI_135,34.65251347,NaN
G06,FAM,N2,Unkn,MI_135,35.13410148,NaN
G07,FAM,N2,Unkn,MI_135,35.21808914,NaN
G09,FAM,N2,Unkn,CC_135,NaN,NaN
G10,FAM,N2,Unkn,CC_135,39.6537702,NaN
G11,FAM,N2,Unkn,CC_135,39.09638417,NaN
I01,FAM,N2,Unkn,NO_135,NaN,NaN
I02,FAM,N2,Unkn,NO_135,NaN,NaN
I03,FAM,N2,Unkn,NO_135,38.67571416,NaN
I05,FAM,N2,Unkn,MI_135,NaN,NaN
I06,FAM,N2,Unkn,MI_135,39.19377731,NaN
I07,FAM,N2,Unkn,MI_135,NaN,NaN
I09,FAM,N2,Unkn,CC_135,39.92894047,NaN
I10,FAM,N2,Unkn,CC_135,38.81480757,NaN
I11,FAM,N2,Unkn,CC_135,39.5064914,NaN
K01,FAM,N2,Unkn,NO_135,39.63536508,NaN
K02,FAM,N2,Unkn,NO_135,NaN,NaN
K03,FAM,N2,Unkn,NO_135,NaN,NaN
K05,FAM,N2,Unkn,MI_135,NaN,NaN
K06,FAM,N2,Unkn,MI_135,NaN,NaN
K07,FAM,N2,Unkn,MI_135,NaN,NaN
K09,FAM,N2,Unkn,CC_135,39.48599775,NaN
K10,FAM,N2,Unkn,CC_135,38.20976085,NaN
K11,FAM,N2,Unkn,CC_135,38.58276691,NaN
