Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A02,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A03,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A05,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A06,FAM,N1,Unkn,MI_XX_A,37.79377486,NaN
A07,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A09,FAM,N1,Unkn,CC_XX_A,37.9244101,NaN
A10,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A11,FAM,N1,Unkn,CC_XX_A,36.91367719,NaN
A13,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A14,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A15,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A17,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A18,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A19,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A21,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A22,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A23,FAM,N2,Unkn,CC_XX_A,NaN,NaN
B01,FAM,N1,Unkn,NO_ZZ_A,38.01167773,NaN
B02,FAM,N1,Unkn,NO_ZZ_A,NaN,NaN
B03,FAM,N1,Unkn,NO_ZZ_A,NaN,NaN
B05,FAM,N1,Unkn,MI_ZZ_A,NaN,NaN
B06,FAM,N1,Unkn,MI_ZZ_A,NaN,NaN
B07,FAM,N1,Unkn,MI_ZZ_A,37.84981326,NaN
B09,FAM,N1,Unkn,CC_ZZ_A,NaN,NaN
B10,FAM,N1,Unkn,CC_ZZ_A,37.20004205,NaN
B11,FAM,N1,Unkn,CC_ZZ_A,NaN,NaN
B13,FAM,N2,Unkn,NO_ZZ_A,NaN,NaN
B14,FAM,N2,Unkn,NO_ZZ_A,39.00543505,NaN
B15,FAM,N2,Unkn,NO_ZZ_A,NaN,NaN
B17,FAM,N2,Unkn,MI_ZZ_A,NaN,NaN
B18,FAM,N2,Unkn,MI_ZZ_A,NaN,NaN
B19,FAM,N2,Unkn,MI_ZZ_A,NaN,NaN
B21,FAM,N2,Unkn,CC_ZZ_A,NaN,NaN
B22,FAM,N2,Unkn,CC_ZZ_A,NaN,NaN
B23,FAM,N2,Unkn,CC_ZZ_A,NaN,NaN
C01,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C02,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C03,FAM,N1,Unkn,NO_XX_B,NaN,NaN
C05,FAM,N1,Unkn,MI_XX_B,NaN,NaN
C06,FAM,N1,Unkn,MI_XX_B,NaN,NaN
C07,FAM,N1,Unkn,MI_XX_B,37.73301862,NaN
C09,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C10,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C11,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C13,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C14,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C15,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C17,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C18,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C19,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C21,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C22,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C23,FAM,N2,Unkn,CC_XX_B,NaN,NaN
D01,FAM,N1,Unkn,NO_ZZ_B,NaN,NaN
D02,FAM,N1,Unkn,NO_ZZ_B,NaN,NaN
D03,FAM,N1,Unkn,NO_ZZ_B,NaN,NaN
D05,FAM,N1,Unkn,MI_ZZ_B,NaN,NaN
D06,FAM,N1,Unkn,MI_ZZ_B,NaN,NaN
D07,FAM,N1,Unkn,MI_ZZ_B,NaN,NaN
D09,FAM,N1,Unkn,CC_ZZ_B,37.84264167,NaN
D10,FAM,N1,Unkn,CC_ZZ_B,NaN,NaN
D11,FAM,N1,Unkn,CC_ZZ_B,NaN,NaN
D13,FAM,N2,Unkn,NO_ZZ_B,NaN,NaN
D14,FAM,N2,Unkn,NO_ZZ_B,NaN,NaN
D15,FAM,N2,Unkn,NO_ZZ_B,NaN,NaN
D17,FAM,N2,Unkn,MI_ZZ_B,NaN,NaN
D18,FAM,N2,Unkn,MI_ZZ_B,NaN,NaN
D19,FAM,N2,Unkn,MI_ZZ_B,39.64266602,NaN
D21,FAM,N2,Unkn,CC_ZZ_B,NaN,NaN
D22,FAM,N2,Unkn,CC_ZZ_B,NaN,NaN
D23,FAM,N2,Unkn,CC_ZZ_B,NaN,NaN
E01,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E02,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E03,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E05,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E06,FAM,N1,Unkn,MI_XX_C,37.61131203,NaN
E07,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E09,FAM,N1,Unkn,CC_XX_C,37.88006154,NaN
E10,FAM,N1,Unkn,CC_XX_C,NaN,NaN
E11,FAM,N1,Unkn,CC_XX_C,NaN,NaN
E13,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E14,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E15,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E17,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E18,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E19,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E21,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E22,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E23,FAM,N2,Unkn,CC_XX_C,NaN,NaN
F01,FAM,N1,Unkn,NO_ZZ_C,38.12296466,NaN
F02,FAM,N1,Unkn,NO_ZZ_C,NaN,NaN
F03,FAM,N1,Unkn,NO_ZZ_C,36.76314807,NaN
F05,FAM,N1,Unkn,MI_ZZ_C,NaN,NaN
F06,FAM,N1,Unkn,MI_ZZ_C,NaN,NaN
F07,FAM,N1,Unkn,MI_ZZ_C,NaN,NaN
F09,FAM,N1,Unkn,CC_ZZ_C,NaN,NaN
