Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_230_A,37.13965035,NaN
A02,FAM,N1,Unkn,NO_230_A,38.09971925,NaN
A03,FAM,N1,Unkn,NO_230_A,37.77520256,NaN
A05,FAM,N1,Unkn,MI_230_A,35.76933747,NaN
A06,FAM,N1,Unkn,MI_230_A,37.61607819,NaN
A07,FAM,N1,Unkn,MI_230_A,35.18203997,NaN
A09,FAM,N1,Unkn,CC_230_A,35.64505847,NaN
A10,FAM,N1,Unkn,CC_230_A,35.73037482,NaN
A11,FAM,N1,Unkn,CC_230_A,35.24579158,NaN
A13,FAM,N2,Unkn,NO_230_A,NaN,NaN
A14,FAM,N2,Unkn,NO_230_A,NaN,NaN
A15,FAM,N2,Unkn,NO_230_A,NaN,NaN
A16,FAM,N2,Unkn,MI_230_A,37.01393791,NaN
A17,FAM,N2,Unkn,MI_230_A,36.96984281,NaN
A18,FAM,N2,Unkn,MI_230_A,37.01457862,NaN
A19,FAM,N2,Unkn,CC_230_A,37.87834292,NaN
A20,FAM,N2,Unkn,CC_230_A,37.49030476,NaN
A21,FAM,N2,Unkn,CC_230_A,38.00316353,NaN
A22,FAM,BCOV,Unkn,NO_230_B,28.39268752,NaN
A23,FAM,BCOV,Unkn,NO_230_B,28.30241898,NaN
A24,FAM,BCOV,Unkn,NO_230_B,28.10171988,NaN
C01,FAM,N1,Unkn,NO_230_B,37.00925561,NaN
C02,FAM,N1,Unkn,NO_230_B,35.47773245,NaN
C03,FAM,N1,Unkn,NO_230_B,36.06057199,NaN
C05,FAM,N1,Unkn,MI_230_B,35.42609964,NaN
C06,FAM,N1,Unkn,MI_230_B,36.18670758,NaN
C07,FAM,N1,Unkn,MI_230_B,NaN,NaN
C09,FAM,N1,Unkn,CC_230_B,35.88860732,NaN
C10,FAM,N1,Unkn,CC_230_B,38.09029285,NaN
C11,FAM,N1,Unkn,CC_230_B,36.58735787,NaN
C13,FAM,N2,Unkn,NO_230_B,39.42996019,NaN
C14,FAM,N2,Unkn,NO_230_B,38.62395501,NaN
C15,FAM,N2,Unkn,NO_230_B,NaN,NaN
C16,FAM,N2,Unkn,MI_230_B,39.24567695,NaN
C17,FAM,N2,Unkn,MI_230_B,NaN,NaN
C18,FAM,N2,Unkn,MI_230_B,39.03433954,NaN
C19,FAM,N2,Unkn,CC_230_B,37.35412911,NaN
C20,FAM,N2,Unkn,CC_230_B,39.13297917,NaN
C21,FAM,N2,Unkn,CC_230_B,38.08772692,NaN
C22,FAM,BCOV,Unkn,MI_230_B,28.693633,NaN
C23,FAM,BCOV,Unkn,MI_230_B,28.45585425,NaN
C24,FAM,BCOV,Unkn,MI_230_B,28.46445338,NaN
E01,FAM,N1,Unkn,NO_230_C,36.86848306,NaN
E02,FAM,N1,Unkn,NO_230_C,37.49909094,NaN
E03,FAM,N1,Unkn,NO_230_C,37.66737022,NaN
E05,FAM,N1,Unkn,MI_230_C,36.04956364,NaN
E06,FAM,N1,Unkn,MI_230_C,38.05580965,NaN
E07,FAM,N1,Unkn,MI_230_C,NaN,NaN
E09,FAM,N1,Unkn,CC_230_C,NaN,NaN
E10,FAM,N1,Unkn,CC_230_C,36.61522564,NaN
E11,FAM,N1,Unkn,CC_230_C,38.05439343,NaN
E13,FAM,N2,Unkn,NO_230_C,38.23491334,NaN
E14,FAM,N2,Unkn,NO_230_C,NaN,NaN
E15,FAM,N2,Unkn,NO_230_C,NaN,NaN
E16,FAM,N2,Unkn,MI_230_C,NaN,NaN
E17,FAM,N2,Unkn,MI_230_C,38.18841023,NaN
E18,FAM,N2,Unkn,MI_230_C,39.09776695,NaN
E19,FAM,N2,Unkn,CC_230_C,39.52446011,NaN
E20,FAM,N2,Unkn,CC_230_C,39.1262329,NaN
E21,FAM,N2,Unkn,CC_230_C,38.01270738,NaN
E22,FAM,BCOV,Unkn,CC_230_B,28.71326904,NaN
