Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,38.35269307,NaN
A02,FAM,N1,Unkn,NO_XX_A,37.27057637,NaN
A03,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A05,FAM,N1,Unkn,MI_XX_A,35.82352332,NaN
A06,FAM,N1,Unkn,MI_XX_A,35.10601728,NaN
A07,FAM,N1,Unkn,MI_XX_A,35.63041748,NaN
A09,FAM,N1,Unkn,CC_XX_A,36.31583286,NaN
A10,FAM,N1,Unkn,CC_XX_A,35.71172701,NaN
A11,FAM,N1,Unkn,CC_XX_A,36.03128856,NaN
A13,FAM,N2,Unkn,NO_XX_A,39.15769008,NaN
A14,FAM,N2,Unkn,NO_XX_A,39.78090239,NaN
A15,FAM,N2,Unkn,NO_XX_A,39.32182252,NaN
A16,FAM,N2,Unkn,MI_XX_A,38.1390186,NaN
A17,FAM,N2,Unkn,MI_XX_A,37.87565126,NaN
A18,FAM,N2,Unkn,MI_XX_A,39.05997613,NaN
A19,FAM,N2,Unkn,CC_XX_A,38.66614657,NaN
A20,FAM,N2,Unkn,CC_XX_A,38.11320069,NaN
A21,FAM,N2,Unkn,CC_XX_A,38.55265594,NaN
A22,FAM,BCOV,Unkn,NO_XX_B,29.68912639,NaN
A23,FAM,BCOV,Unkn,NO_XX_B,29.40926896,NaN
A24,FAM,BCOV,Unkn,NO_XX_B,29.88282065,NaN
C01,FAM,N1,Unkn,NO_XX_B,36.11142408,NaN
C02,FAM,N1,Unkn,NO_XX_B,36.86836302,NaN
C03,FAM,N1,Unkn,NO_XX_B,36.10118057,NaN
C05,FAM,N1,Unkn,MI_XX_B,35.37266578,NaN
C06,FAM,N1,Unkn,MI_XX_B,36.28213436,NaN
C07,FAM,N1,Unkn,MI_XX_B,35.70669758,NaN
C09,FAM,N1,Unkn,CC_XX_B,36.12166586,NaN
C10,FAM,N1,Unkn,CC_XX_B,37.10160171,NaN
C11,FAM,N1,Unkn,CC_XX_B,36.63373278,NaN
C13,FAM,N2,Unkn,NO_XX_B,38.57242077,NaN
C14,FAM,N2,Unkn,NO_XX_B,37.72090937,NaN
C15,FAM,N2,Unkn,NO_XX_B,38.60304071,NaN
C16,FAM,N2,Unkn,MI_XX_B,37.46823356,NaN
C17,FAM,N2,Unkn,MI_XX_B,37.57979063,NaN
C18,FAM,N2,Unkn,MI_XX_B,36.93861049,NaN
C19,FAM,N2,Unkn,CC_XX_B,37.23193809,NaN
C20,FAM,N2,Unkn,CC_XX_B,38.27833092,NaN
C21,FAM,N2,Unkn,CC_XX_B,38.00072135,NaN
C22,FAM,BCOV,Unkn,MI_XX_B,30.39453661,NaN
C23,FAM,BCOV,Unkn,MI_XX_B,30.13919359,NaN
C24,FAM,BCOV,Unkn,MI_XX_B,30.48832133,NaN
E01,FAM,N1,Unkn,NO_XX_C,36.09879959,NaN
E02,FAM,N1,Unkn,NO_XX_C,36.10604057,NaN
E03,FAM,N1,Unkn,NO_XX_C,36.25589556,NaN
E05,FAM,N1,Unkn,MI_XX_C,36.10721303,NaN
E06,FAM,N1,Unkn,MI_XX_C,36.00353915,NaN
E07,FAM,N1,Unkn,MI_XX_C,36.72748497,NaN
E09,FAM,N1,Unkn,CC_XX_C,36.5777826,NaN
E10,FAM,N1,Unkn,CC_XX_C,35.66453241,NaN
E11,FAM,N1,Unkn,CC_XX_C,36.91002832,NaN
E13,FAM,N2,Unkn,NO_XX_C,37.42997277,NaN
E14,FAM,N2,Unkn,NO_XX_C,38.81540503,NaN
E15,FAM,N2,Unkn,NO_XX_C,37.68735301,NaN
E16,FAM,N2,Unkn,MI_XX_C,37.9898962,NaN
E17,FAM,N2,Unkn,MI_XX_C,37.0508556,NaN
E18,FAM,N2,Unkn,MI_XX_C,38.11473513,NaN
E19,FAM,N2,Unkn,CC_XX_C,37.96134003,NaN
E20,FAM,N2,Unkn,CC_XX_C,38.06532709,NaN
E21,FAM,N2,Unkn,CC_XX_C,37.63393719,NaN
E22,FAM,BCOV,Unkn,CC_XX_B,29.34352819,NaN
E23,FAM,BCOV,Unkn,CC_XX_B,29.0092335,NaN
E24,FAM,BCOV,Unkn,CC_XX_B,30.91762274,NaN
G01,FAM,N1,Unkn,NO_XX_D,36.90549355,NaN
G02,FAM,N1,Unkn,NO_XX_D,36.25943543,NaN
G03,FAM,N1,Unkn,NO_XX_D,36.19351402,NaN
G05,FAM,N1,Unkn,MI_XX_D,35.70898664,NaN
G06,FAM,N1,Unkn,MI_XX_D,36.62087727,NaN
G07,FAM,N1,Unkn,MI_XX_D,36.06609896,NaN
G09,FAM,N1,Unkn,CC_XX_D,35.97979999,NaN
G10,FAM,N1,Unkn,CC_XX_D,37.0144532,NaN
G11,FAM,N1,Unkn,CC_XX_D,36.45506134,NaN
G13,FAM,N2,Unkn,NO_XX_D,38.77444262,NaN
G14,FAM,N2,Unkn,NO_XX_D,38.86815717,NaN
G15,FAM,N2,Unkn,NO_XX_D,39.23261499,NaN
G16,FAM,N2,Unkn,MI_XX_D,37.57437018,NaN
G17,FAM,N2,Unkn,MI_XX_D,38.28297037,NaN
G18,FAM,N2,Unkn,MI_XX_D,37.09352849,NaN
G19,FAM,N2,Unkn,CC_XX_D,38.33571236,NaN
G20,FAM,N2,Unkn,CC_XX_D,37.85523216,NaN
G21,FAM,BCOV,Unkn,CG,37.77032204,NaN
G22,FAM,BCOV,Unkn,CG,19.71816664,NaN
G23,FAM,BCOV,Unkn,CG,19.76653108,NaN
G24,FAM,BCOV,Unkn,CG,21.17429164,NaN
I01,FAM,N1,Unkn,NO_XX_E,36.97787826,NaN
I02,FAM,N1,Unkn,NO_XX_E,36.58435996,NaN
I03,FAM,N1,Unkn,NO_XX_E,36.8077913,NaN
