Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,38.51939319,NaN
A02,FAM,N1,Unkn,NO_XX_A,38.43134255,NaN
A03,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A05,FAM,N1,Unkn,MI_XX_A,36.36770067,NaN
A06,FAM,N1,Unkn,MI_XX_A,38.27494259,NaN
A07,FAM,N1,Unkn,MI_XX_A,37.51335529,NaN
A09,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A10,FAM,N1,Unkn,CC_XX_A,38.32013918,NaN
A11,FAM,N1,Unkn,CC_XX_A,NaN,NaN
A13,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A14,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A15,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A16,FAM,N2,Unkn,MI_XX_A,39.35481941,NaN
A17,FAM,N2,Unkn,MI_XX_A,38.98760736,NaN
A18,FAM,N2,Unkn,MI_XX_A,38.14340775,NaN
A19,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A20,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A21,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A22,FAM,BCOV,Unkn,NO_XX_B,27.9870431,NaN
A23,FAM,BCOV,Unkn,NO_XX_B,27.95520658,NaN
A24,FAM,BCOV,Unkn,NO_XX_B,27.90377401,NaN
C01,FAM,N1,Unkn,NO_XX_B,37.41833269,NaN
C02,FAM,N1,Unkn,NO_XX_B,38.23513977,NaN
C03,FAM,N1,Unkn,NO_XX_B,38.25656889,NaN
C05,FAM,N1,Unkn,MI_XX_B,38.41228263,NaN
C06,FAM,N1,Unkn,MI_XX_B,38.26923726,NaN
C07,FAM,N1,Unkn,MI_XX_B,37.08616624,NaN
C09,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C10,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C11,FAM,N1,Unkn,CC_XX_B,38.21060001,NaN
C13,FAM,N2,Unkn,NO_XX_B,39.52520973,NaN
C14,FAM,N2,Unkn,NO_XX_B,39.36229255,NaN
C15,FAM,N2,Unkn,NO_XX_B,39.3338019,NaN
C16,FAM,N2,Unkn,MI_XX_B,39.20884804,NaN
C17,FAM,N2,Unkn,MI_XX_B,39.86810474,NaN
C18,FAM,N2,Unkn,MI_XX_B,39.00073742,NaN
C19,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C20,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C21,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C22,FAM,BCOV,Unkn,MI_XX_B,27.88654028,NaN
C23,FAM,BCOV,Unkn,MI_XX_B,27.78234821,NaN
C24,FAM,BCOV,Unkn,MI_XX_B,27.82789227,NaN
E01,FAM,N1,Unkn,NO_XX_C,36.47484843,NaN
E02,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E03,FAM,N1,Unkn,NO_XX_C,NaN,NaN
E05,FAM,N1,Unkn,MI_XX_C,37.05164646,NaN
E06,FAM,N1,Unkn,MI_XX_C,38.06373243,NaN
E07,FAM,N1,Unkn,MI_XX_C,38.2432886,NaN
E09,FAM,N1,Unkn,CC_XX_C,39.81195973,NaN
E10,FAM,N1,Unkn,CC_XX_C,38.19440179,NaN
E11,FAM,N1,Unkn,CC_XX_C,37.23586702,NaN
E13,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E14,FAM,N2,Unkn,NO_XX_C,NaN,NaN
