Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_XX_A,37.22715073,NaN
A02,FAM,N1,Unkn,NO_XX_A,37.26813662,NaN
A03,FAM,N1,Unkn,NO_XX_A,NaN,NaN
A05,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A06,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A07,FAM,N1,Unkn,MI_XX_A,NaN,NaN
A09,FAM,N1,Unkn,CC_XX_A,39.0235902,NaN
A10,FAM,N1,Unkn,CC_XX_A,37.26409006,NaN
A11,FAM,N1,Unkn,CC_XX_A,37.63986609,NaN
A13,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A14,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A15,FAM,N2,Unkn,NO_XX_A,NaN,NaN
A16,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A17,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A18,FAM,N2,Unkn,MI_XX_A,NaN,NaN
A19,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A20,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A21,FAM,N2,Unkn,CC_XX_A,NaN,NaN
A22,FAM,BCOV,Unkn,NO_XX_B,28.6312861,NaN
A23,FAM,BCOV,Unkn,NO_XX_B,28.62314876,NaN
A24,FAM,BCOV,Unkn,NO_XX_B,28.29908187,NaN
C01,FAM,N1,Unkn,NO_XX_B,37.42256967,NaN
C02,FAM,N1,Unkn,NO_XX_B,38.31213612,NaN
C03,FAM,N1,Unkn,NO_XX_B,36.29447287,NaN
C05,FAM,N1,Unkn,MI_XX_B,38.19627258,NaN
C06,FAM,N1,Unkn,MI_XX_B,NaN,NaN
C07,FAM,N1,Unkn,MI_XX_B,38.18500622,NaN
C09,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C10,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C11,FAM,N1,Unkn,CC_XX_B,NaN,NaN
C13,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C14,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C15,FAM,N2,Unkn,NO_XX_B,NaN,NaN
C16,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C17,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C18,FAM,N2,Unkn,MI_XX_B,NaN,NaN
C19,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C20,FAM,N2,Unkn,CC_XX_B,NaN,NaN
C21,FAM,N2,Unkn,CC_XX_B,39.15099173,NaN
C22,FAM,BCOV,Unkn,MI_XX_B,28.93024576,NaN
C23,FAM,BCOV,Unkn,MI_XX_B,28.78098732,NaN
C24,FAM,BCOV,Unkn,MI_XX_B,28.85016515,NaN
E01,FAM,N1,Unkn,NO_XX_C,38.31617803,NaN
E02,FAM,N1,Unkn,NO_XX_C,38.25257189,NaN
E03,FAM,N1,Unkn,NO_XX_C,38.24965138,NaN
E05,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E06,FAM,N1,Unkn,MI_XX_C,37.17641403,NaN
E07,FAM,N1,Unkn,MI_XX_C,NaN,NaN
E09,FAM,N1,Unkn,CC_XX_C,38.88739855,NaN
E10,FAM,N1,Unkn,CC_XX_C,NaN,NaN
E11,FAM,N1,Unkn,CC_XX_C,39.38927047,NaN
E13,FAM,N2,Unkn,NO_XX_C,39.26921766,NaN
E14,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E15,FAM,N2,Unkn,NO_XX_C,NaN,NaN
E16,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E17,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E18,FAM,N2,Unkn,MI_XX_C,NaN,NaN
E19,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E20,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E21,FAM,N2,Unkn,CC_XX_C,NaN,NaN
E22,FAM,BCOV,Unkn,CC_XX_B,29.00301534,NaN
E23,FAM,BCOV,Unkn,CC_XX_B,28.95618404,NaN
E24,FAM,BCOV,Unkn,CC_XX_B,29.11459679,NaN
G01,FAM,N1,Unkn,NO_XX_D,38.32973165,NaN
G02,FAM,N1,Unkn,NO_XX_D,NaN,NaN
G03,FAM,N1,Unkn,NO_XX_D,38.24289395,NaN
G05,FAM,N1,Unkn,MI_XX_D,NaN,NaN
G06,FAM,N1,Unkn,MI_XX_D,NaN,NaN
G07,FAM,N1,Unkn,MI_XX_D,38.05452942,NaN
G09,FAM,N1,Unkn,CC_XX_D,38.76454123,NaN
G10,FAM,N1,Unkn,CC_XX_D,38.88866533,NaN
G11,FAM,N1,Unkn,CC_XX_D,37.41293643,NaN
G13,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G14,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G15,FAM,N2,Unkn,NO_XX_D,NaN,NaN
G16,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G17,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G18,FAM,N2,Unkn,MI_XX_D,NaN,NaN
G19,FAM,N2,Unkn,CC_XX_D,38.14134207,NaN
G20,FAM,N2,Unkn,CC_XX_D,NaN,NaN
G21,FAM,N2,Unkn,CC_XX_D,NaN,NaN
G22,FAM,BCOV,Unkn,CG,18.32477388,NaN
G23,FAM,BCOV,Unkn,CG,18.37449846,NaN
G24,FAM,BCOV,Unkn,CG,18.43084003,NaN
I01,FAM,N1,Unkn,NO_XX_E,38.28830289,NaN
I02,FAM,N1,Unkn,NO_XX_E,38.9208329,NaN
I03,FAM,N1,Unkn,NO_XX_E,37.2037662,NaN
I05,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I06,FAM,N1,Unkn,MI_XX_E,38.07466715,NaN
I07,FAM,N1,Unkn,MI_XX_E,NaN,NaN
I09,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I10,FAM,N1,Unkn,CC_XX_E,37.46985435,NaN
I11,FAM,N1,Unkn,CC_XX_E,NaN,NaN
I13,FAM,N2,Unkn,NO_XX_E,38.95354733,NaN
I14,FAM,N2,Unkn,NO_XX_E,39.82107964,NaN
I15,FAM,N2,Unkn,NO_XX_E,39.60941057,NaN
I16,FAM,N2,Unkn,MI_XX_E,39.71059732,NaN
I17,FAM,N2,Unkn,MI_XX_E,NaN,NaN
I18,FAM,N2,Unkn,MI_XX_E,NaN,NaN
I19,FAM,N2,Unkn,CC_XX_E,39.29799667,NaN
I20,FAM,N2,Unkn,CC_XX_E,NaN,NaN
I21,FAM,N2,Unkn,CC_XX_E,NaN,NaN
K01,FAM,N1,Unkn,NO_XX_F,37.56985651,NaN
K02,FAM,N1,Unkn,NO_XX_F,37.2844757,NaN
K03,FAM,N1,Unkn,NO_XX_F,37.22887499,NaN
K05,FAM,N1,Unkn,MI_XX_F,38.08955429,NaN
K06,FAM,N1,Unkn,MI_XX_F,NaN,NaN
K07,FAM,N1,Unkn,MI_XX_F,NaN,NaN
K09,FAM,N1,Unkn,CC_XX_F,38.78197545,NaN
K10,FAM,N1,Unkn,CC_XX_F,NaN,NaN
K11,FAM,N1,Unkn,CC_XX_F,37.71599346,NaN
K13,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K14,FAM,N2,Unkn,NO_XX_F,39.40728101,NaN
K15,FAM,N2,Unkn,NO_XX_F,NaN,NaN
K16,FAM,N2,Unkn,MI_XX_F,NaN,NaN
K17,FAM,N2,Unkn,MI_XX_F,NaN,NaN
K18,FAM,N2,Unkn,MI_XX_F,NaN,NaN
K19,FAM,N2,Unkn,CC_XX_F,39.39027967,NaN
K20,FAM,N2,Unkn,CC_XX_F,NaN,NaN
K21,FAM,N2,Unkn,CC_XX_F,NaN,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,14.58011246,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,14.48880785,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,14.49241822,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,16.06438313,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,15.97633916,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,15.88347876,NaN
