Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
I15,FAM,N2,Unkn,NO_233_E,NaN,NaN
I16,FAM,N2,Unkn,MI_233_E,38.65062098,NaN
I17,FAM,N2,Unkn,MI_233_E,NaN,NaN
I18,FAM,N2,Unkn,MI_233_E,39.31871627,NaN
I19,FAM,N2,Unkn,CC_233_E,38.35308905,NaN
I20,FAM,N2,Unkn,CC_233_E,39.05782246,NaN
I21,FAM,N2,Unkn,CC_233_E,37.70561472,NaN
I22,FAM,BCOV,Unkn,NO_RNA_233,7.970102368,NaN
I23,FAM,BCOV,Unkn,NO_RNA_233,7.731181404,NaN
I24,FAM,BCOV,Unkn,NO_RNA_233,6.135609389,NaN
K01,FAM,N1,Unkn,NO_233_F,37.38047671,NaN
K02,FAM,N1,Unkn,NO_233_F,38.28372736,NaN
K03,FAM,N1,Unkn,NO_233_F,38.02673412,NaN
K05,FAM,N1,Unkn,MI_233_F,36.2874012,NaN
K06,FAM,N1,Unkn,MI_233_F,NaN,NaN
K07,FAM,N1,Unkn,MI_233_F,36.32460273,NaN
K09,FAM,N1,Unkn,CC_233_F,38.05521864,NaN
K10,FAM,N1,Unkn,CC_233_F,36.46304239,NaN
K11,FAM,N1,Unkn,CC_233_F,36.32248911,NaN
K13,FAM,N2,Unkn,NO_233_F,39.90489676,NaN
K14,FAM,N2,Unkn,NO_233_F,38.72487355,NaN
K15,FAM,N2,Unkn,NO_233_F,37.42807572,NaN
K16,FAM,N2,Unkn,MI_233_F,NaN,NaN
K17,FAM,N2,Unkn,MI_233_F,37.14776704,NaN
K18,FAM,N2,Unkn,MI_233_F,38.39367215,NaN
K19,FAM,N2,Unkn,CC_233_F,37.63714027,NaN
K20,FAM,N2,Unkn,CC_233_F,39.7335824,NaN
K21,FAM,N2,Unkn,CC_233_F,37.68755858,NaN
K22,FAM,BCOV,Unkn,MI_RNA_233,8.191358893,NaN
K23,FAM,BCOV,Unkn,MI_RNA_233,7.995223524,NaN
K24,FAM,BCOV,Unkn,MI_RNA_233,7.958149716,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M22,FAM,BCOV,Unkn,CC_RNA_233,8.297403881,NaN
M23,FAM,BCOV,Unkn,CC_RNA_233,7.875762377,NaN
M24,FAM,BCOV,Unkn,CC_RNA_233,7.814730515,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,17.79419241,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,17.74177677,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,17.73883758,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,18.53298695,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,18.55477883,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,18.50288378,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_233,8.119540063,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_233,4.105194963,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_233,7.887543677,NaN
