Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,FAM,N1,Unkn,NO_186_A,38.88081312,NaN
A02,FAM,N1,Unkn,NO_186_A,36.69420618,NaN
A03,FAM,N1,Unkn,NO_186_A,37.96644473,NaN
A05,FAM,N1,Unkn,MI_186_A,38.92781587,NaN
A06,FAM,N1,Unkn,MI_186_A,37.45000454,NaN
A07,FAM,N1,Unkn,MI_186_A,37.29329257,NaN
A09,FAM,N1,Unkn,CC_186_A,38.41893829,NaN
A10,FAM,N1,Unkn,CC_186_A,38.00892409,NaN
A11,FAM,N1,Unkn,CC_186_A,39.02101379,NaN
A13,FAM,N2,Unkn,NO_186_A,NaN,NaN
A14,FAM,N2,Unkn,NO_186_A,38.51768205,NaN
A15,FAM,N2,Unkn,NO_186_A,37.84786012,NaN
A16,FAM,N2,Unkn,MI_186_A,36.95107518,NaN
A17,FAM,N2,Unkn,MI_186_A,36.76191759,NaN
A18,FAM,N2,Unkn,MI_186_A,36.66811779,NaN
A19,FAM,N2,Unkn,CC_186_A,NaN,NaN
A20,FAM,N2,Unkn,CC_186_A,38.01062849,NaN
A21,FAM,N2,Unkn,CC_186_A,37.45764211,NaN
A22,FAM,BCOV,Unkn,NO_186_B,31.56466333,NaN
A23,FAM,BCOV,Unkn,NO_186_B,31.41588431,NaN
A24,FAM,BCOV,Unkn,NO_186_B,31.2644794,NaN
C01,FAM,N1,Unkn,NO_186_B,39.02445736,NaN
C02,FAM,N1,Unkn,NO_186_B,37.93840584,NaN
C03,FAM,N1,Unkn,NO_186_B,37.32460007,NaN
C05,FAM,N1,Unkn,MI_186_B,37.61001667,NaN
C06,FAM,N1,Unkn,MI_186_B,38.88122911,NaN
C07,FAM,N1,Unkn,MI_186_B,36.06559457,NaN
C09,FAM,N1,Unkn,CC_186_B,37.59044687,NaN
C10,FAM,N1,Unkn,CC_186_B,NaN,NaN
C11,FAM,N1,Unkn,CC_186_B,37.71932776,NaN
C13,FAM,N2,Unkn,NO_186_B,NaN,NaN
C14,FAM,N2,Unkn,NO_186_B,38.4290813,NaN
C15,FAM,N2,Unkn,NO_186_B,NaN,NaN
C16,FAM,N2,Unkn,MI_186_B,38.33180409,NaN
C17,FAM,N2,Unkn,MI_186_B,37.53554574,NaN
C18,FAM,N2,Unkn,MI_186_B,38.78268401,NaN
C19,FAM,N2,Unkn,CC_186_B,39.07696591,NaN
C20,FAM,N2,Unkn,CC_186_B,38.21945809,NaN
C21,FAM,N2,Unkn,CC_186_B,38.11529258,NaN
C22,FAM,BCOV,Unkn,MI_186_B,31.02426185,NaN
C23,FAM,BCOV,Unkn,MI_186_B,31.13467557,NaN
C24,FAM,BCOV,Unkn,MI_186_B,31.20065919,NaN
E01,FAM,N1,Unkn,NO_186_C,NaN,NaN
E02,FAM,N1,Unkn,NO_186_C,36.9805772,NaN
E03,FAM,N1,Unkn,NO_186_C,38.79950328,NaN
E05,FAM,N1,Unkn,MI_186_C,36.59205616,NaN
E06,FAM,N1,Unkn,MI_186_C,36.92888075,NaN
E07,FAM,N1,Unkn,MI_186_C,36.18938622,NaN
E09,FAM,N1,Unkn,CC_186_C,38.63587503,NaN
E10,FAM,N1,Unkn,CC_186_C,39.05705446,NaN
E11,FAM,N1,Unkn,CC_186_C,38.82352065,NaN
E13,FAM,N2,Unkn,NO_186_C,38.56234574,NaN
E14,FAM,N2,Unkn,NO_186_C,NaN,NaN
E15,FAM,N2,Unkn,NO_186_C,38.96897917,NaN
E16,FAM,N2,Unkn,MI_186_C,NaN,NaN
E17,FAM,N2,Unkn,MI_186_C,39.16523006,NaN
E18,FAM,N2,Unkn,MI_186_C,38.25588939,NaN
E19,FAM,N2,Unkn,CC_186_C,37.74845151,NaN
E20,FAM,N2,Unkn,CC_186_C,37.83681772,NaN
E21,FAM,N2,Unkn,CC_186_C,38.07967209,NaN
E22,FAM,BCOV,Unkn,CC_186_B,31.01767639,NaN
E23,FAM,BCOV,Unkn,CC_186_B,30.94639851,NaN
E24,FAM,BCOV,Unkn,CC_186_B,30.74425186,NaN
G01,FAM,N1,Unkn,NO_186_D,36.32768252,NaN
G02,FAM,N1,Unkn,NO_186_D,36.50274808,NaN
G03,FAM,N1,Unkn,NO_186_D,37.18333241,NaN
G05,FAM,N1,Unkn,MI_186_D,38.64531284,NaN
G06,FAM,N1,Unkn,MI_186_D,38.62842359,NaN
G07,FAM,N1,Unkn,MI_186_D,38.59372481,NaN
G09,FAM,N1,Unkn,CC_186_D,39.5906769,NaN
G10,FAM,N1,Unkn,CC_186_D,NaN,NaN
G11,FAM,N1,Unkn,CC_186_D,37.72157912,NaN
G13,FAM,N2,Unkn,NO_186_D,37.63321004,NaN
G14,FAM,N2,Unkn,NO_186_D,NaN,NaN
G15,FAM,N2,Unkn,NO_186_D,NaN,NaN
G16,FAM,N2,Unkn,MI_186_D,NaN,NaN
G17,FAM,N2,Unkn,MI_186_D,NaN,NaN
G18,FAM,N2,Unkn,MI_186_D,NaN,NaN
G19,FAM,N2,Unkn,CC_186_D,39.32122307,NaN
G20,FAM,N2,Unkn,CC_186_D,38.43938674,NaN
G21,FAM,N2,Unkn,CC_186_D,38.39032719,NaN
G22,FAM,BCOV,Unkn,CG_186,21.84710132,NaN
G23,FAM,BCOV,Unkn,CG_186,21.79135474,NaN
G24,FAM,BCOV,Unkn,CG_186,21.89939806,NaN
I01,FAM,N1,Unkn,NO_186_E,36.31904469,NaN
I02,FAM,N1,Unkn,NO_186_E,38.9323178,NaN
I03,FAM,N1,Unkn,NO_186_E,37.08932406,NaN
I05,FAM,N1,Unkn,MI_186_E,37.15710475,NaN
I06,FAM,N1,Unkn,MI_186_E,36.97315963,NaN
I07,FAM,N1,Unkn,MI_186_E,37.10724156,NaN
I09,FAM,N1,Unkn,CC_186_E,37.19715724,NaN
I10,FAM,N1,Unkn,CC_186_E,39.68663893,NaN
I11,FAM,N1,Unkn,CC_186_E,36.13895041,NaN
I13,FAM,N2,Unkn,NO_186_E,38.59622456,NaN
I14,FAM,N2,Unkn,NO_186_E,37.44486067,NaN
I15,FAM,N2,Unkn,NO_186_E,38.1479581,NaN
I16,FAM,N2,Unkn,MI_186_E,38.25860555,NaN
I17,FAM,N2,Unkn,MI_186_E,38.51849634,NaN
I18,FAM,N2,Unkn,MI_186_E,38.18553099,NaN
I19,FAM,N2,Unkn,CC_186_E,38.46855518,NaN
I20,FAM,N2,Unkn,CC_186_E,38.84693185,NaN
I21,FAM,N2,Unkn,CC_186_E,39.67207724,NaN
I22,FAM,BCOV,Unkn,NO_RNA_186,3.662734483,NaN
I23,FAM,BCOV,Unkn,NO_RNA_186,2.693739406,NaN
I24,FAM,BCOV,Unkn,NO_RNA_186,5.380289736,NaN
K01,FAM,N1,Unkn,NO_186_F,39.01091957,NaN
K02,FAM,N1,Unkn,NO_186_F,36.64625698,NaN
K03,FAM,N1,Unkn,NO_186_F,36.60523424,NaN
K05,FAM,N1,Unkn,MI_186_F,37.25272628,NaN
K06,FAM,N1,Unkn,MI_186_F,36.40972116,NaN
K07,FAM,N1,Unkn,MI_186_F,37.83138124,NaN
K09,FAM,N1,Unkn,CC_186_F,37.1991326,NaN
K10,FAM,N1,Unkn,CC_186_F,36.46126494,NaN
K11,FAM,N1,Unkn,CC_186_F,37.74026346,NaN
K13,FAM,N2,Unkn,NO_186_F,38.76123988,NaN
K14,FAM,N2,Unkn,NO_186_F,39.0716568,NaN
K15,FAM,N2,Unkn,NO_186_F,37.24609924,NaN
K16,FAM,N2,Unkn,MI_186_F,NaN,NaN
K17,FAM,N2,Unkn,MI_186_F,NaN,NaN
K18,FAM,N2,Unkn,MI_186_F,NaN,NaN
K19,FAM,N2,Unkn,CC_186_F,36.80089461,NaN
K20,FAM,N2,Unkn,CC_186_F,37.18086444,NaN
K21,FAM,N2,Unkn,CC_186_F,37.88093194,NaN
K22,FAM,BCOV,Unkn,MI_RNA_186,5.912432228,NaN
K23,FAM,BCOV,Unkn,MI_RNA_186,5.93210149,NaN
K24,FAM,BCOV,Unkn,MI_RNA_186,5.189944665,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M05,FAM,N1,Unkn,SARS-CoV-2,19.46382418,NaN
M06,FAM,N1,Unkn,SARS-CoV-2,19.52057889,NaN
M07,FAM,N1,Unkn,SARS-CoV-2,19.45975099,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M16,FAM,N2,Unkn,SARS-CoV-2,19.41286572,NaN
M17,FAM,N2,Unkn,SARS-CoV-2,19.25205403,NaN
M18,FAM,N2,Unkn,SARS-CoV-2,19.20176815,NaN
M22,FAM,BCOV,Unkn,CC_RNA_186,5.493157347,NaN
