Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
E10,FAM,N1,Unkn,CC_219_C,37.53224122,NaN
E11,FAM,N1,Unkn,CC_219_C,38.04019174,NaN
E13,FAM,N2,Unkn,NO_219_C,NaN,NaN
E14,FAM,N2,Unkn,NO_219_C,39.79733509,NaN
E15,FAM,N2,Unkn,NO_219_C,NaN,NaN
E16,FAM,N2,Unkn,MI_219_C,NaN,NaN
E17,FAM,N2,Unkn,MI_219_C,39.98080705,NaN
E18,FAM,N2,Unkn,MI_219_C,NaN,NaN
E19,FAM,N2,Unkn,CC_219_C,39.97694349,NaN
E20,FAM,N2,Unkn,CC_219_C,NaN,NaN
E21,FAM,N2,Unkn,CC_219_C,39.92527948,NaN
E22,FAM,BCOV,Unkn,CC_219_B,28.47117572,NaN
E23,FAM,BCOV,Unkn,CC_219_B,28.40698418,NaN
E24,FAM,BCOV,Unkn,CC_219_B,28.43895658,NaN
G01,FAM,N1,Unkn,NO_219_D,NaN,NaN
G02,FAM,N1,Unkn,NO_219_D,38.027303,NaN
G03,FAM,N1,Unkn,NO_219_D,37.83888259,NaN
G05,FAM,N1,Unkn,MI_219_D,NaN,NaN
G06,FAM,N1,Unkn,MI_219_D,NaN,NaN
G07,FAM,N1,Unkn,MI_219_D,36.51465551,NaN
G09,FAM,N1,Unkn,CC_219_D,NaN,NaN
G10,FAM,N1,Unkn,CC_219_D,NaN,NaN
G11,FAM,N1,Unkn,CC_219_D,37.23096261,NaN
G13,FAM,N2,Unkn,NO_219_D,NaN,NaN
G14,FAM,N2,Unkn,NO_219_D,39.73107055,NaN
G15,FAM,N2,Unkn,NO_219_D,38.73539434,NaN
G16,FAM,N2,Unkn,MI_219_D,38.51457736,NaN
G17,FAM,N2,Unkn,MI_219_D,38.12018821,NaN
G18,FAM,N2,Unkn,MI_219_D,38.88619458,NaN
G19,FAM,N2,Unkn,CC_219_D,NaN,NaN
G20,FAM,N2,Unkn,CC_219_D,NaN,NaN
G21,FAM,N2,Unkn,CC_219_D,NaN,NaN
G22,FAM,BCOV,Unkn,CG_219,19.76443613,NaN
G23,FAM,BCOV,Unkn,CG_219,19.76643456,NaN
G24,FAM,BCOV,Unkn,CG_219,19.87010691,NaN
I01,FAM,N1,Unkn,NO_219_E,37.27394227,NaN
I02,FAM,N1,Unkn,NO_219_E,NaN,NaN
I03,FAM,N1,Unkn,NO_219_E,37.74111415,NaN
I05,FAM,N1,Unkn,MI_219_E,NaN,NaN
I06,FAM,N1,Unkn,MI_219_E,NaN,NaN
I07,FAM,N1,Unkn,MI_219_E,NaN,NaN
I09,FAM,N1,Unkn,CC_219_E,38.36103397,NaN
I10,FAM,N1,Unkn,CC_219_E,NaN,NaN
I11,FAM,N1,Unkn,CC_219_E,36.95594818,NaN
I13,FAM,N2,Unkn,NO_219_E,NaN,NaN
I14,FAM,N2,Unkn,NO_219_E,37.44383087,NaN
I15,FAM,N2,Unkn,NO_219_E,NaN,NaN
I16,FAM,N2,Unkn,MI_219_E,39.56482056,NaN
I17,FAM,N2,Unkn,MI_219_E,38.61912813,NaN
I18,FAM,N2,Unkn,MI_219_E,NaN,NaN
I19,FAM,N2,Unkn,CC_219_E,39.28549152,NaN
I20,FAM,N2,Unkn,CC_219_E,39.45106251,NaN
I21,FAM,N2,Unkn,CC_219_E,38.38605665,NaN
I22,FAM,BCOV,Unkn,NO_RNA_219,6.456963927,NaN
I23,FAM,BCOV,Unkn,NO_RNA_219,7.580724861,NaN
I24,FAM,BCOV,Unkn,NO_RNA_219,7.809757415,NaN
K01,FAM,N1,Unkn,NO_219_F,37.17811674,NaN
K02,FAM,N1,Unkn,NO_219_F,38.01641979,NaN
K03,FAM,N1,Unkn,NO_219_F,39.26687938,NaN
K05,FAM,N1,Unkn,MI_219_F,38.54228131,NaN
K06,FAM,N1,Unkn,MI_219_F,NaN,NaN
K07,FAM,N1,Unkn,MI_219_F,37.9642105,NaN
K09,FAM,N1,Unkn,CC_219_F,36.73570184,NaN
K10,FAM,N1,Unkn,CC_219_F,NaN,NaN
K11,FAM,N1,Unkn,CC_219_F,37.5601413,NaN
K13,FAM,N2,Unkn,NO_219_F,38.71547092,NaN
K14,FAM,N2,Unkn,NO_219_F,NaN,NaN
K15,FAM,N2,Unkn,NO_219_F,38.51624914,NaN
K16,FAM,N2,Unkn,MI_219_F,39.95421889,NaN
K17,FAM,N2,Unkn,MI_219_F,38.39128432,NaN
K18,FAM,N2,Unkn,MI_219_F,38.02018975,NaN
K19,FAM,N2,Unkn,CC_219_F,NaN,NaN
K20,FAM,N2,Unkn,CC_219_F,38.92455308,NaN
K21,FAM,N2,Unkn,CC_219_F,37.66241145,NaN
K22,FAM,BCOV,Unkn,MI_RNA_219,7.572654222,NaN
K23,FAM,BCOV,Unkn,MI_RNA_219,7.701915084,NaN
K24,FAM,BCOV,Unkn,MI_RNA_219,5.612311437,NaN
M01,FAM,N1,Unkn,BLANK,NaN,NaN
M02,FAM,N1,Unkn,BLANK,NaN,NaN
M03,FAM,N1,Unkn,BLANK,NaN,NaN
M13,FAM,N2,Unkn,BLANK,NaN,NaN
M14,FAM,N2,Unkn,BLANK,NaN,NaN
M15,FAM,N2,Unkn,BLANK,NaN,NaN
M22,FAM,BCOV,Unkn,CC_RNA_219,7.679910031,NaN
M23,FAM,BCOV,Unkn,CC_RNA_219,7.526663675,NaN
M24,FAM,BCOV,Unkn,CC_RNA_219,7.6721249,NaN
O01,FAM,N1,Unkn,SARS-CoV-2,17.15067805,NaN
O02,FAM,N1,Unkn,SARS-CoV-2,17.20382346,NaN
O03,FAM,N1,Unkn,SARS-CoV-2,17.09946774,NaN
O13,FAM,N2,Unkn,SARS-CoV-2,18.30818051,NaN
O14,FAM,N2,Unkn,SARS-CoV-2,18.2530934,NaN
O15,FAM,N2,Unkn,SARS-CoV-2,18.21155037,NaN
O22,FAM,BCOV,Unkn,H2O_RNA_219,7.451882872,NaN
O23,FAM,BCOV,Unkn,H2O_RNA_219,7.519069508,NaN
O24,FAM,BCOV,Unkn,H2O_RNA_219,5.424756398,NaN
